DATASET,WEIGHT,SMOOTH,FREQ,METHOD,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_phys,DZ_err_low_phys,DZ_err_high_phys,DXY_phys,DXY_err_low_phys,DXY_err_high_phys
Vertical_Copolar,Uniform,True,0.95,ODR,-3.2551384984706897,-3.2513532604226634,-3.2588426463668028,-1200.645941015438,57.36216277030054,57.22946519576583,0.05594953748190005,0.05574587490239146,-0.18233073879051379,0.9827108424410558,0.0006477427596394439,0.6963885408327077,0.34159789668497503,1.3259161810922617e-23,31.56,-102.72273385125867,-102.60328271246573,-102.83962601995037,1.765605196385468,1.7591781958261523,-5.7538295106277975
Vertical_Copolar,Uniform,True,0.975,ODR,-3.384785161037028,-3.3818036711990502,-3.3880771387111603,-1246.30198349277,57.34867996733467,57.2429975941425,0.023360613088411027,0.023539443118162397,-0.07914755915112212,0.9944791815014427,0.00012128199312309498,0.850606279819557,0.898654446175655,3.363542731349364e-22,30.75,-104.07518597222733,-103.98351128842944,-104.17640751875135,0.7182908326319706,0.7237894884456502,-2.4336247489861838
Vertical_Copolar,Uniform,True,1.0,ODR,-2.9886681674509283,-2.9840653743783094,-2.9935126283761644,-1106.4642637276663,57.38597767702572,57.20508085590653,0.00024559427167351487,0.00044835671214877193,-0.0007351895537115133,0.9590778463019682,0.0006649636957289768,0.6704595715044048,0.2544894449956637,2.4533949727628914e-20,29.98,-89.59801760664695,-89.46002934175637,-89.74325089149309,0.0073627310375722795,0.013441396079587881,-0.02204042834030976
Vertical_Copolar,Uniform,True,1.025,ODR,-3.7334712590633248,-3.7302214621835468,-3.7368387866194417,-1372.036899882071,57.34593186504493,57.24626520981093,0.02051859150801355,0.02066470535860303,-0.07667466859394534,0.9894434684529407,0.0002387270991719392,0.6223142641852865,0.17829788623329493,2.6126788010306497e-21,29.25,-109.19673420750722,-109.10168400315703,-109.29522780393951,0.6001286812571034,0.604402225687939,-2.24258413308432
Vertical_Copolar,Uniform,True,1.05,ODR,-4.020456874658436,-4.017959818168661,-4.023099973181572,-1476.7813340019075,57.33215977464606,57.26134865395626,0.024046066767024876,0.02417557915543793,-0.09673973056554007,0.9954417729456944,9.98598540330247e-05,0.9615007426459603,0.7560914167788522,1.9353331440106423e-20,28.55,-114.7907284511286,-114.71943333657295,-114.86619330855595,0.6865551867922381,0.690252980817362,-2.7620801535715227
Vertical_Copolar,Uniform,True,1.075,ODR,-4.030073894223502,-4.023704816515268,-4.0364010657529965,-1482.9458687625183,57.38534539937022,57.207106888544764,0.022049721518095425,0.022303418809631034,-0.08900151943519716,0.9838253011409865,0.00035803254154175143,0.3229047440166425,0.05224838094271614,3.78760989143468e-20,27.89,-112.38937289961821,-112.21175415902802,-112.56582297450329,0.6149153685697971,0.6219903950458345,-2.482045049043026
Vertical_Copolar,Uniform,True,1.1,ODR,-3.62966705513451,-3.626935925251392,-3.6323575113448685,-1337.33993725251,57.33860375067032,57.25408975227929,0.004004122703540179,0.0038885824977094663,-0.014544405178550691,0.9942245943140805,8.58722893855834e-05,0.9642752855484665,0.8488414347439219,1.3744970644885044e-19,27.25,-98.92243710730875,-98.84800327632901,-98.99576242371282,0.10912779885708324,0.10597888228400912,-0.3963911798750583
Vertical_Copolar,Uniform,True,1.125,ODR,-3.764597540106641,-3.762970739105149,-3.766223803530398,-1386.600606215434,57.320550965588545,57.27168887335749,0.019131751041492614,0.019064849074123796,-0.07205445617568697,0.9963054875635327,5.4241588364067e-05,0.9693870111341149,0.8385708439169026,2.893997853076752e-19,26.65,-100.31981777149542,-100.27646642296972,-100.36315479453219,0.5098270818287227,0.5080442635849419,-1.9201228912677757
Vertical_Copolar,Uniform,True,1.15,ODR,-3.6094536286110492,-3.606587779404864,-3.612326211573577,-1331.4973574545677,57.34209590704835,57.251717622287494,0.022302551095418056,0.022431630143135733,-0.08056408990693763,0.9882683364768343,0.00014583199011350352,0.9912226297635052,0.9806242533581482,1.9261890726856617e-18,26.07,-94.09451959637614,-94.01981003309095,-94.16940470134527,0.5814031837013889,0.5847681337006568,-2.1002179599768542
Vertical_Copolar,Uniform,True,1.175,ODR,-3.575599436588875,-3.561978273579714,-3.5892775910779857,-1320.9104554140247,57.52284269803239,57.079894648371386,0.03658442169703705,0.03723907706708518,-0.13131164497972234,0.8987672209464461,0.0012721681952403438,0.2212560363192546,0.05129007858492739,7.993413592348981e-17,25.51,-91.22874416326756,-90.88121038119651,-91.57773204030538,0.9334241451117676,0.9501271870291828,-3.3503183670207934
Vertical_Copolar,Uniform,True,1.2,ODR,-3.6284062474624066,-3.626256162356747,-3.6306974887515704,-1340.0839444274986,57.33162032836244,57.260509244865794,0.01191871579793347,0.01201475862901206,-0.043273251516700716,0.9962391134359012,4.199541688893651e-05,0.9999999537716407,0.9999999985815169,2.2435848218468076e-18,24.98,-90.64740229577593,-90.59368735421468,-90.70464370060505,0.2977617587721588,0.30016116847235297,-1.0810828698203279
Vertical_Copolar,Uniform,True,1.225,ODR,-3.4415692152852757,-3.437122783612585,-3.4459801490706283,-1273.7948250534837,57.37115979066943,57.22200288691359,0.02254419667181127,0.022753432532583627,-0.07768685420780576,0.9879442420557073,0.00011205356928295722,0.9988372877735184,0.9750686445483481,8.675598961126267e-18,24.47,-84.22501995326563,-84.11620308138932,-84.33296809053797,0.5517208272553241,0.5568414258677886,-1.901219018550672
Vertical_Copolar,Uniform,True,1.25,ODR,-3.272866446102673,-3.2662033655066725,-3.2796759969464286,-1214.3279343602635,57.416301455563236,57.179929030401716,0.06648647025717933,0.06675953764455139,-0.21805408062416368,0.9678544434998132,0.0002974865976597588,0.22052639726064105,0.026257980749882358,7.860434220697582e-17,23.98,-78.49445412662759,-78.33465082184942,-78.65777028545362,1.5945713873714944,1.6011204708322873,-5.229677504579856
Vertical_Copolar,Uniform,True,1.275,ODR,-3.4726623663214533,-3.4700023643352274,-3.4755615220489924,-1286.3257546614627,57.33955770942322,57.250639775619874,0.015239110060409308,0.015340274957921535,-0.05296446455622829,0.9959100297674935,3.090536746113478e-05,0.9704369465616263,0.776789218251814,4.291208153924842e-17,23.51,-81.65317541989057,-81.59063043685249,-81.72134365688538,0.35831923629353996,0.36069794008087397,-1.2453605502718084
Vertical_Copolar,Uniform,True,1.3,ODR,-3.521046164059779,-3.514681676207891,-3.527444723878408,-1304.6858684240387,57.40156500286508,57.19500161750145,0.0029974877256814278,0.0027502776260205906,-0.01057347226284524,0.9814026986400206,0.00014608464082274908,0.4230486655606309,0.0916560140894893,8.171860686268405e-17,23.06,-81.19869878884249,-81.05192759984028,-81.34625571004916,0.06912493946975884,0.06342403766823981,-0.24383440302101514
