DATASET,WEIGHT,SMOOTH,FREQ,METHOD,ANGLE,PHASE,PREDICTED
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.030543261909900768,0.0041713369122664545,-0.026673667025573167
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.026179938779914945,0.007766715171374727,-0.02450552913837356
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.021816615649929122,0.008307767239493113,-0.02280661382287974
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.017453292519943295,0.008552113334772127,-0.021569764317721507
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.013089969389957472,0.0073827427359360875,-0.020796172053838546
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.008726646259971648,0.005305800926062698,-0.02048610451424082
Horizontal_Copolar,Uniform,True,1.0,ODR,-0.004363323129985824,0.0028972465583105844,-0.020640947307693835
Horizontal_Copolar,Uniform,True,1.0,ODR,0.0,0.0,-0.02126177905927662
Horizontal_Copolar,Uniform,True,1.0,ODR,0.004363323129985825,-0.003926990816987441,-0.022352142351557802
Horizontal_Copolar,Uniform,True,1.0,ODR,0.008726646259971648,-0.007801621756414523,-0.023911579436187935
Horizontal_Copolar,Uniform,True,1.0,ODR,0.01308996938995747,-0.013002702927357834,-0.025944695421848962
Horizontal_Copolar,Uniform,True,1.0,ODR,0.0174532925199433,-0.018744836166419088,-0.02845309129492435
Horizontal_Copolar,Uniform,True,1.0,ODR,0.021816615649929122,-0.025813419636996127,-0.0314434811169626
Horizontal_Copolar,Uniform,True,1.0,ODR,0.026179938779914945,-0.03392920065876992,-0.03492039268503078
Horizontal_Copolar,Uniform,True,1.0,ODR,0.030543261909900768,-0.04373795105497802,-0.0388957762928932
Horizontal_Copolar,Uniform,True,1.0,ODR,0.03490658503988659,-0.05785766470361198,-0.04341017846804007
Horizontal_Copolar,Uniform,True,1.0,ODR,0.039269908169872414,-0.07138396640656808,-0.048428556003965895
Horizontal_Copolar,Uniform,True,1.0,ODR,0.043633231299858244,-0.08384561726580775,-0.05394122823728864
Horizontal_Copolar,Uniform,True,1.0,ODR,0.04799655442984407,-0.09260717011081909,-0.059889716060435916
Horizontal_Copolar,Uniform,True,1.0,ODR,0.05235987755982989,-0.10056587149991336,-0.06630447688921492
Horizontal_Copolar,Uniform,True,1.0,ODR,0.056723200689815706,-0.1085769327665671,-0.07319653955609695
Horizontal_Copolar,Uniform,True,1.0,ODR,0.061086523819801536,-0.1166578072033011,-0.08056279590062232
Horizontal_Copolar,Uniform,True,1.0,ODR,0.06544984694978737,-0.1249132145652343,-0.08840266506465966
Horizontal_Copolar,Uniform,True,1.0,ODR,0.06981317007977318,-0.13247049022636959,-0.0966810573294623
Horizontal_Copolar,Uniform,True,1.0,ODR,0.07417649320975901,-0.14055136466310336,-0.10543337755858673
Horizontal_Copolar,Uniform,True,1.0,ODR,0.07853981633974483,-0.14891149178015617,-0.11464870994463894
Horizontal_Copolar,Uniform,True,1.0,ODR,0.08290313946973066,-0.15716689914208937,-0.12430507061242935
Horizontal_Copolar,Uniform,True,1.0,ODR,0.08726646259971647,-0.16458454846306525,-0.1343545872457561
Horizontal_Copolar,Uniform,True,1.0,ODR,0.0916297857297023,-0.17208946424664107,-0.14483204401009786
Horizontal_Copolar,Uniform,True,1.0,ODR,0.09599310885968813,-0.18032741831605414,-0.15577108955628205
Horizontal_Copolar,Uniform,True,1.0,ODR,0.10035643198967395,-0.18882717177326658,-0.16714194512036684
Horizontal_Copolar,Uniform,True,1.0,ODR,0.10471975511965978,-0.1972745653529191,-0.17891715882171866
Horizontal_Copolar,Uniform,True,1.0,ODR,0.1090830782496456,-0.2056695990550117,-0.19108722245689336
Horizontal_Copolar,Uniform,True,1.0,ODR,0.11344640137963143,-0.21567033566893934,-0.20378016010934275
Horizontal_Copolar,Uniform,True,1.0,ODR,0.11780972450961726,-0.22479840765686965,-0.21679326787052844
Horizontal_Copolar,Uniform,True,1.0,ODR,0.12217304763960306,-0.23539255621647515,-0.23032289474571144
Horizontal_Copolar,Uniform,True,1.0,ODR,0.12653637076958887,-0.25110051948442424,-0.24474701264662713
Horizontal_Copolar,Uniform,True,1.0,ODR,0.1308996938995747,-0.26850145212680787,-0.259785174056379
Horizontal_Copolar,Uniform,True,1.0,ODR,0.13526301702956053,-0.28012534494509,-0.2746265768301761
Horizontal_Copolar,Uniform,True,1.0,ODR,0.13962634015954636,-0.29178414434841193,-0.28984256208944004
Horizontal_Copolar,Uniform,True,1.0,ODR,0.14398966328953217,-0.30391418264977266,-0.3054780296002946
Horizontal_Copolar,Uniform,True,1.0,ODR,0.148352986419518,-0.3183655088562858,-0.32177033647523245
Horizontal_Copolar,Uniform,True,1.0,ODR,0.15271630954950383,-0.33161255787892263,-0.3382761178441491
Horizontal_Copolar,Uniform,True,1.0,ODR,0.15707963267948966,-0.3456275517724372,-0.3552423510028291
Horizontal_Copolar,Uniform,True,1.0,ODR,0.16144295580947546,-0.36112607553014686,-0.3727789810895601
Horizontal_Copolar,Uniform,True,1.0,ODR,0.1658062789394613,-0.3756646681992597,-0.3905293525377367
Horizontal_Copolar,Uniform,True,1.0,ODR,0.17016960206944712,-0.3952996222841958,-0.4094332556591347
Horizontal_Copolar,Uniform,True,1.0,ODR,0.17453292519943295,-0.4215493742341905,-0.4298351576049697
Horizontal_Copolar,Uniform,True,1.0,ODR,0.17889624832941878,-0.4397007984549315,-0.44930618348368867
Horizontal_Copolar,Uniform,True,1.0,ODR,0.18325957145940458,-0.45753806341031344,-0.46907780541260635
Horizontal_Copolar,Uniform,True,1.0,ODR,0.1876228945893904,-0.47493899605269685,-0.4891117717852751
Horizontal_Copolar,Uniform,True,1.0,ODR,0.19198621771937624,-0.4932474999061176,-0.5096492614026964
Horizontal_Copolar,Uniform,True,1.0,ODR,0.19634954084936207,-0.5091998092693457,-0.5300487218026078
Horizontal_Copolar,Uniform,True,1.0,ODR,0.2007128639793479,-0.5271767005648873,-0.5511555686069194
Horizontal_Copolar,Uniform,True,1.0,ODR,0.2050761871093337,-0.5489409563372567,-0.5733727060958635
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.2007128639793479,-0.4058239576737215,-0.4367054671290411
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.1963495408493621,-0.3909188458616899,-0.41840106805960176
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.19198621771937627,-0.375786841246899,-0.4003723423862766
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.18762289458939044,-0.36117843540770633,-0.38274020885182836
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.1832595714594046,-0.33796555635618186,-0.3642293811620796
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.17889624832941878,-0.32365385648982836,-0.34733734978038555
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.17453292519943298,-0.3119252439164266,-0.33111126018593495
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.17016960206944715,-0.3005282439009034,-0.31524020295444544
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.16580627893946132,-0.2899864552188578,-0.29978854529417376
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.16144295580947549,-0.2802824245777693,-0.2847488485081797
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.15707963267948968,-0.2703340478414016,-0.26999977446998
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.15271630954950385,-0.26113616268339146,-0.2556550068142158
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.14835298641951802,-0.24942500340250962,-0.24139334228940967
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.1439896632895322,-0.2320938839302058,-0.22697550237624142
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.13962634015954636,-0.22408282266355184,-0.21379369741211107
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.13526301702956056,-0.21551325603625981,-0.20090548332396096
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.13089969389957473,-0.20701350257904716,-0.18837542586218348
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.1265363707695889,-0.19872318863207417,-0.17622038540906004
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.12217304763960307,-0.18943803701146456,-0.1643628626968443
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.11780972450961724,-0.1802226985609343,-0.1528915792667398
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.11344640137963143,-0.1711120798655239,-0.14181466061829795
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.1090830782496456,-0.16158258214963483,-0.1311087211222386
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.10471975511965977,-0.1521752574813855,-0.12081298285590236
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.10035643198967395,-0.1425410400103766,-0.11091570206433587
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.09599310885968812,-0.13306390217204767,-0.10144170243149375
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.0916297857297023,-0.12130038301360568,-0.09229940721138874
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.08726646259971647,-0.09559168313172917,-0.08311105343760161
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.08290313946973066,-0.08225736764649261,-0.07485717905732159
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.07853981633974483,-0.07391469382195992,-0.06720022599592568
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.074176493209759,-0.06620033852814466,-0.05998610013780947
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.06981317007977318,-0.059236474812687456,-0.053215550824010194
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.06544984694978737,-0.05256931707006918,-0.04687708922604017
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.061086523819801536,-0.04646066468808896,-0.040976138780823845
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.056723200689815706,-0.04094542425178682,-0.035512231218270074
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.05235987755982988,-0.035936329298563274,-0.03048325254903972
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.04799655442984406,-0.03115412714809862,-0.025886036487694497
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.04363323129985824,-0.027192229746071606,-0.02172663856816115
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.039269908169872414,-0.023317598806644302,-0.017998378004783433
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.03490658503988659,-0.020315632493213664,-0.01470687956256711
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.030543261909900768,-0.016807520696705325,-0.011845381690999801
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.026179938779914945,-0.014067353771074265,-0.009420457538144689
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.021816615649929122,-0.011292280260403187,-0.007429547338606568
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.017453292519943295,-0.008534660042252007,-0.005873550564377439
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.013089969389957472,-0.0060039326268603865,-0.004752755077458204
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.008726646259971648,-0.004031710572106828,-0.004066705270613369
Horizontal_Copolar,Uniform,True,1.025,ODR,-0.004363323129985824,-0.0017802358370340166,-0.0038145355955734317
Horizontal_Copolar,Uniform,True,1.025,ODR,0.0,0.0,-0.003995707080026278
Horizontal_Copolar,Uniform,True,1.025,ODR,0.004363323129985825,0.0016929693744347496,-0.004607934589881069
Horizontal_Copolar,Uniform,True,1.025,ODR,0.008726646259971648,0.0035430183815485794,-0.005650358121382482
Horizontal_Copolar,Uniform,True,1.025,ODR,0.01308996938995747,0.004398229715025792,-0.007121823862707544
Horizontal_Copolar,Uniform,True,1.025,ODR,0.0174532925199433,0.005201081170943089,-0.00901986366543639
Horizontal_Copolar,Uniform,True,1.025,ODR,0.021816615649929122,0.005410520681182529,-0.011343734043741449
Horizontal_Copolar,Uniform,True,1.025,ODR,0.026179938779914945,0.005009094953223769,-0.014092592607600096
Horizontal_Copolar,Uniform,True,1.025,ODR,0.030543261909900768,0.0037873644768275927,-0.017266917625889278
Horizontal_Copolar,Uniform,True,1.025,ODR,0.03490658503988659,0.0017802358370342386,-0.020867045688714114
Horizontal_Copolar,Uniform,True,1.025,ODR,0.039269908169872414,-0.0005934119456778575,-0.024889710842039392
Horizontal_Copolar,Uniform,True,1.025,ODR,0.043633231299858244,-0.004049163864626726,-0.02934180127094166
Horizontal_Copolar,Uniform,True,1.025,ODR,0.04799655442984407,-0.007906341511534132,-0.03421729310533195
Horizontal_Copolar,Uniform,True,1.025,ODR,0.05235987755982989,-0.012740903539558479,-0.03952453905614561
Horizontal_Copolar,Uniform,True,1.025,ODR,0.056723200689815706,-0.018378317023500124,-0.04526386584887021
Horizontal_Copolar,Uniform,True,1.025,ODR,0.061086523819801536,-0.025342180738957554,-0.05144891213295821
Horizontal_Copolar,Uniform,True,1.025,ODR,0.06544984694978737,-0.032672563597333726,-0.05806422951557266
Horizontal_Copolar,Uniform,True,1.025,ODR,0.06981317007977318,-0.040718531449027706,-0.06511900358668754
Horizontal_Copolar,Uniform,True,1.025,ODR,0.07417649320975901,-0.04925319149127971,-0.07260940160550078
Horizontal_Copolar,Uniform,True,1.025,ODR,0.07853981633974483,-0.05860815628196936,-0.08054745352362147
Horizontal_Copolar,Uniform,True,1.025,ODR,0.08290313946973066,-0.0685914396033771,-0.08893060279692477
Horizontal_Copolar,Uniform,True,1.025,ODR,0.08726646259971647,-0.08473573518432453,-0.09798758547667319
Horizontal_Copolar,Uniform,True,1.025,ODR,0.0916297857297023,-0.11145672603235779,-0.10798734409750921
Horizontal_Copolar,Uniform,True,1.025,ODR,0.09599310885968813,-0.1249306678577542,-0.11788704546507844
Horizontal_Copolar,Uniform,True,1.025,ODR,0.10035643198967395,-0.13665928043115594,-0.1281336217997655
Horizontal_Copolar,Uniform,True,1.025,ODR,0.10471975511965978,-0.14816100020179834,-0.13878789040727213
Horizontal_Copolar,Uniform,True,1.025,ODR,0.1090830782496456,-0.16041321155079857,-0.1499024069227275
Horizontal_Copolar,Uniform,True,1.025,ODR,0.11344640137963143,-0.17287486241003824,-0.16144546592330045
Horizontal_Copolar,Uniform,True,1.025,ODR,0.11780972450961726,-0.18544123302439752,-0.17340670524480117
Horizontal_Copolar,Uniform,True,1.025,ODR,0.12217304763960306,-0.19769344437339775,-0.1857494968342479
Horizontal_Copolar,Uniform,True,1.025,ODR,0.12653637076958887,-0.2102423616952367,-0.19851251735265407
Horizontal_Copolar,Uniform,True,1.025,ODR,0.1308996938995747,-0.2230356251123553,-0.21168895466282578
Horizontal_Copolar,Uniform,True,1.025,ODR,0.13526301702956053,-0.235741622066874,-0.22524532430888655
Horizontal_Copolar,Uniform,True,1.025,ODR,0.13962634015954636,-0.24856979206903218,-0.23919346116425544
Horizontal_Copolar,Uniform,True,1.025,ODR,0.14398966328953217,-0.2619739207243488,-0.253574148293076
Horizontal_Copolar,Uniform,True,1.025,ODR,0.148352986419518,-0.2853787859935928,-0.2694010918643954
Horizontal_Copolar,Uniform,True,1.025,ODR,0.15271630954950383,-0.2999348319552253,-0.2847034927570036
Horizontal_Copolar,Uniform,True,1.025,ODR,0.15707963267948966,-0.31318188097786237,-0.3002212905492314
Horizontal_Copolar,Uniform,True,1.025,ODR,0.16144295580947546,-0.3269176221910577,-0.31614820628026763
Horizontal_Copolar,Uniform,True,1.025,ODR,0.1658062789394613,-0.34086280291449245,-0.33244823718916905
Horizontal_Copolar,Uniform,True,1.025,ODR,0.17016960206944712,-0.35510468961076613,-0.3491287560786418
Horizontal_Copolar,Uniform,True,1.025,ODR,0.17453292519943295,-0.3691545900893205,-0.3661180141423763
Horizontal_Copolar,Uniform,True,1.025,ODR,0.17889624832941878,-0.38304741093519534,-0.38340991230726473
Horizontal_Copolar,Uniform,True,1.025,ODR,0.18325957145940458,-0.4017049806390147,-0.40174216154836984
Horizontal_Copolar,Uniform,True,1.025,ODR,0.1876228945893904,-0.4258079776090564,-0.42129988962537723
Horizontal_Copolar,Uniform,True,1.025,ODR,0.19198621771937624,-0.44045129003328887,-0.4397225942013385
Horizontal_Copolar,Uniform,True,1.025,ODR,0.19634954084936207,-0.45556584135555966,-0.458525660571631
Horizontal_Copolar,Uniform,True,1.025,ODR,0.2007128639793479,-0.47083747231051,-0.4776539656158647
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.1963495408493621,-0.43039819354180175,-0.4616619155907671
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.19198621771937627,-0.41774455646484276,-0.4427167776202552
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.18762289458939044,-0.40577159779616156,-0.42417351310026774
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.1832595714594046,-0.39215802963060575,-0.40564799830849907
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.17889624832941878,-0.3786317279276499,-0.3874527268211132
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.17453292519943298,-0.36482617354437474,-0.3695399838496094
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.17016960206944715,-0.3410198825471722,-0.35051226036418726
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.16580627893946132,-0.3275983005993357,-0.3333998060672414
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.16144295580947549,-0.3156078886381346,-0.31682982321101605
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.15707963267948968,-0.302238666567858,-0.3004298244877006
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.15271630954950385,-0.28864255169482234,-0.28437342975825075
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.14835298641951802,-0.27654741997850163,-0.2688725735845985
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.1439896632895322,-0.2634923571735841,-0.253641992355643
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.13962634015954636,-0.2516590248450623,-0.23893295653391533
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.13526301702956056,-0.24034929129213922,-0.22466563415909846
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.13089969389957473,-0.21254619630786942,-0.2092842118284537
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.1265363707695889,-0.19404570623672968,-0.19529152142944994
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.12217304763960307,-0.1845336618133605,-0.18250504126106293
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.11780972450961724,-0.17432348568919365,-0.17006620535425654
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.11344640137963143,-0.16463690834062517,-0.1580794083442143
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.1090830782496456,-0.15526449025741562,-0.1465316017758127
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.10471975511965977,-0.14629349790216473,-0.13543159571465324
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.10035643198967395,-0.13723523908431412,-0.12475480763094637
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.09599310885968812,-0.12845623294678266,-0.11452867939942735
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.0916297857297023,-0.12109094350336669,-0.10480906209145502
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.08726646259971647,-0.11466813185602753,-0.09556537365588724
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.08290313946973066,-0.10819296033112846,-0.08675583983149693
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.07853981633974483,-0.10227629416686779,-0.07840909278498742
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.074176493209759,-0.09649925434276663,-0.07051311389879444
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.06981317007977318,-0.09147270609702285,-0.06308940347181036
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.06544984694978737,-0.08566075968788178,-0.05610075642851342
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.061086523819801536,-0.0549255115602616,-0.049075928536446156
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.056723200689815706,-0.04372049776245801,-0.04300218162402558
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.05235987755982988,-0.03939208121751203,-0.03752461210927294
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.04799655442984406,-0.03476695869972701,-0.03250775417156504
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.04363323129985824,-0.030229102644541817,-0.027961319141137864
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.039269908169872414,-0.026808257310632966,-0.023895871941004287
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.03490658503988659,-0.022671826983406418,-0.02029731013956848
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.030543261909900768,-0.018378317023500235,-0.01717409360623634
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.026179938779914945,-0.014974924982111393,-0.014531561333491538
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.021816615649929122,-0.012339477811599942,-0.012367361778370167
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.017453292519943295,-0.009180431865490224,-0.010678838387768508
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.013089969389957472,-0.005986479334340711,-0.00946774492116731
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.008726646259971648,-0.0037350045992678993,-0.008733740481723373
Horizontal_Copolar,Uniform,True,1.05,ODR,-0.004363323129985824,-0.0012217304763960657,-0.008475247237242911
Horizontal_Copolar,Uniform,True,1.05,ODR,0.0,0.0,-0.00869101618183521
Horizontal_Copolar,Uniform,True,1.05,ODR,0.004363323129985825,0.0009424777960769237,-0.009380136065768596
Horizontal_Copolar,Uniform,True,1.05,ODR,0.008726646259971648,0.0027750735106709667,-0.010539745870126183
Horizontal_Copolar,Uniform,True,1.05,ODR,0.01308996938995747,0.0032463124087094286,-0.012169586211641104
Horizontal_Copolar,Uniform,True,1.05,ODR,0.0174532925199433,0.003124139361069811,-0.014268121955222313
Horizontal_Copolar,Uniform,True,1.05,ODR,0.021816615649929122,0.0029845130209102955,-0.016831928989436307
Horizontal_Copolar,Uniform,True,1.05,ODR,0.026179938779914945,0.0013613568165555812,-0.019865850342359437
Horizontal_Copolar,Uniform,True,1.05,ODR,0.030543261909900768,-0.00041887902047865744,-0.023363638639654738
Horizontal_Copolar,Uniform,True,1.05,ODR,0.03490658503988659,-0.0035081117965086728,-0.027333168573129285
Horizontal_Copolar,Uniform,True,1.05,ODR,0.039269908169872414,-0.0066497044500984925,-0.031764271459923776
Horizontal_Copolar,Uniform,True,1.05,ODR,0.043633231299858244,-0.01089085453244465,-0.036667763070898474
Horizontal_Copolar,Uniform,True,1.05,ODR,0.04799655442984407,-0.014137166941154189,-0.04201333387914019
Horizontal_Copolar,Uniform,True,1.05,ODR,0.05235987755982989,-0.018814649336499012,-0.047834702209520685
Horizontal_Copolar,Uniform,True,1.05,ODR,0.056723200689815706,-0.025953045977155753,-0.05416185985104249
Horizontal_Copolar,Uniform,True,1.05,ODR,0.061086523819801536,-0.051609385981472355,-0.061423616212845644
Horizontal_Copolar,Uniform,True,1.05,ODR,0.06544984694978737,-0.07138396640656819,-0.06910302386425116
Horizontal_Copolar,Uniform,True,1.05,ODR,0.06981317007977318,-0.07838273670706541,-0.07690961690585141
Horizontal_Copolar,Uniform,True,1.05,ODR,0.07417649320975901,-0.08653342431387889,-0.08520993562973445
Horizontal_Copolar,Uniform,True,1.05,ODR,0.07853981633974483,-0.09578366934944882,-0.0940094213462288
Horizontal_Copolar,Uniform,True,1.05,ODR,0.08290313946973066,-0.10475466170469971,-0.10325345046341994
Horizontal_Copolar,Uniform,True,1.05,ODR,0.08726646259971647,-0.11484266478122696,-0.11300138309239216
Horizontal_Copolar,Uniform,True,1.05,ODR,0.0916297857297023,-0.12547171992587236,-0.12323051912451888
Horizontal_Copolar,Uniform,True,1.05,ODR,0.09599310885968813,-0.1354899098323198,-0.13387394954774123
Horizontal_Copolar,Uniform,True,1.05,ODR,0.10035643198967395,-0.14727088228328167,-0.14506716862063485
Horizontal_Copolar,Uniform,True,1.05,ODR,0.10471975511965978,-0.15941837387716207,-0.156733085523328
Horizontal_Copolar,Uniform,True,1.05,ODR,0.1090830782496456,-0.17263051631475912,-0.16892181349242108
Horizontal_Copolar,Uniform,True,1.05,ODR,0.11344640137963143,-0.1860870048476354,-0.1815776967051015
Horizontal_Copolar,Uniform,True,1.05,ODR,0.11780972450961726,-0.19997982569351025,-0.19471349202398258
Horizontal_Copolar,Uniform,True,1.05,ODR,0.12217304763960306,-0.2131570615460675,-0.20822430875590214
Horizontal_Copolar,Uniform,True,1.05,ODR,0.12653637076958887,-0.22762584104510064,-0.22228309610547825
Horizontal_Copolar,Uniform,True,1.05,ODR,0.1308996938995747,-0.2621310003570283,-0.23883100320324502
Horizontal_Copolar,Uniform,True,1.05,ODR,0.13526301702956053,-0.27686157924386046,-0.25388886378140185
Horizontal_Copolar,Uniform,True,1.05,ODR,0.13962634015954636,-0.2904053342393367,-0.26922700126489474
Horizontal_Copolar,Uniform,True,1.05,ODR,0.14398966328953217,-0.3029542515611756,-0.2848380695492878
Horizontal_Copolar,Uniform,True,1.05,ODR,0.148352986419518,-0.31737067118264894,-0.3010591233339035
Horizontal_Copolar,Uniform,True,1.05,ODR,0.15271630954950383,-0.33180454409664195,-0.3176676950032409
Horizontal_Copolar,Uniform,True,1.05,ODR,0.15707963267948966,-0.34463271409880036,-0.33442774446827883
Horizontal_Copolar,Uniform,True,1.05,ODR,0.16144295580947546,-0.35746088410095855,-0.35153416509915303
Horizontal_Copolar,Uniform,True,1.05,ODR,0.1658062789394613,-0.37158059774959296,-0.36917336589117156
Horizontal_Copolar,Uniform,True,1.05,ODR,0.17016960206944712,-0.39585812764483386,-0.3887658809493928
Horizontal_Copolar,Uniform,True,1.05,ODR,0.17453292519943295,-0.4119675166407415,-0.407472825122408
Horizontal_Copolar,Uniform,True,1.05,ODR,0.17889624832941878,-0.42573816443897683,-0.4261267396219566
Horizontal_Copolar,Uniform,True,1.05,ODR,0.18325957145940458,-0.43998005113525074,-0.44517377486723575
Horizontal_Copolar,Uniform,True,1.05,ODR,0.1876228945893904,-0.454291751001604,-0.4645393072181072
Horizontal_Copolar,Uniform,True,1.05,ODR,0.19198621771937624,-0.46876053050063704,-0.4842317740029216
Horizontal_Copolar,Uniform,True,1.05,ODR,0.19634954084936207,-0.4835434692650291,-0.5042755827236753
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.18762289458939044,-0.40402626854416734,-0.41906298636246575
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.1832595714594046,-0.38992400818805306,-0.40117633581933987
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.17889624832941878,-0.3767991322130557,-0.3837554617289918
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.17453292519943298,-0.3653497723199728,-0.36688946525043065
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.17016960206944715,-0.35136968501149846,-0.34999577063871357
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.16580627893946132,-0.3365867462471064,-0.3333478652156394
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.16144295580947549,-0.32274628527879146,-0.31718133726178266
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.15707963267948968,-0.3006155103635033,-0.30041581864301037
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.15271630954950385,-0.28506462672823374,-0.284843914775589
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.14835298641951802,-0.2726204291615144,-0.2699963137924506
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.1439896632895322,-0.2607521902479528,-0.25557876621538256
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.13962634015954636,-0.24918065730723038,-0.24156397735370305
Horizontal_Copolar,Uniform,True,1.075,ODR,-0.13526301702956056,-0.23771384412162777,-0.22793836515550225
