DATASET,FREQ,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,METHOD,SMOOTH,WEIGHT,BOOTSTRAP,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_lambda,DZ_err_low_lambda,DZ_err_high_lambda,DZ_phys,DZ_err_low_phys,DZ_err_high_phys
Horizontal_Copolar,0.925,22.16958599513554,0.019603520224091397,0.019043861489834057,-1271.573900093846,1.0749926171830007,1.1282865383204033,0.0009307612498542427,0.000130494055236234,0.0030309246916644765,OLS,Raw,s_Uniform,500,0.9911968357310258,0.0002936502333606907,0.627950081769598,0.13441979335135837,5.834611596244226e-24,32.41,3.7224503219431533,0.0032915874110323903,0.003197616245491832,120.644598032241,0.10668033304597369,0.10363472799748408
Horizontal_Copolar,0.95,21.579707513529087,0.017185360374732284,0.017772822929895682,-1236.1240402169124,1.0188095577538605,0.9598400279745506,0.013638100852469038,0.0001427579527621835,0.00282863262198988,OLS,Raw,s_Uniform,500,0.9922821187713081,0.00021048275996783233,0.9999747848440368,0.9952486432790446,2.519570335543846e-23,31.56,4.012301304043277,0.0031952631331431626,0.003304489672691067,126.61659686060413,0.10083324090966,0.10428011383280743
Horizontal_Copolar,0.975,23.053138648239734,0.01915454288832308,0.019579865624372417,-1320.4692374818699,1.113387382611024,1.0752024896988026,0.007496993860544916,0.00016261056065181584,0.0031162323991939496,OLS,Raw,s_Uniform,500,0.9928177616580492,0.0001903365514917487,0.9740918980852574,0.9052627264915449,3.151992165627692e-22,30.75,3.973766361577491,0.0033017490313330313,0.0033750636982474214,122.18514718513156,0.10152199567204599,0.10377627097478613
Horizontal_Copolar,1.0,24.63555612200411,0.033617301128465726,0.03469418178544359,-1412.7708056306471,1.933501331152848,1.9159345001765091,0.030698992759866765,0.00026929727369162887,0.005521750527682147,OLS,Raw,s_Uniform,500,0.9807180055079758,0.0005107288476061646,0.6066884171964346,0.18761407787239476,4.217040175286702e-21,29.98,3.9178857045218143,0.0053462865974509355,0.005517547002962187,117.45525855216565,0.16027764002222725,0.16541189781485674
Horizontal_Copolar,1.025,22.689894249038264,0.02811969570945294,0.029171650626434342,-1300.2958718315806,1.633686429876667,1.6438553420519149,0.015044118137226708,0.0002223833454440731,0.0046428123953468105,OLS,Raw,s_Uniform,500,0.9844122328604636,0.0003163569688597535,0.6722897059944404,0.32490127949287523,8.047396285040949e-21,29.25,4.423516315118678,0.005482085168916558,0.005687169409810884,129.37920284024693,0.16034027197608197,0.16633858501752335
Horizontal_Copolar,1.05,24.939383934264196,0.028166962780279192,0.027505128510739496,-1429.4417494242166,1.5626317093430306,1.5393409201998531,0.016997399153544708,0.00019535780822291734,0.004377577162862013,OLS,Raw,s_Uniform,500,0.9894578808105653,0.00023570832447815268,0.6069610578205851,0.31234052478072455,1.7109159593044922e-20,28.55,4.261467818209656,0.004812973958829684,0.004699884339291938,121.67199161037809,0.13741840889595636,0.13418951222781295
Horizontal_Copolar,1.075,23.672319246169167,0.018361119426593575,0.01999672562424948,-1357.6310556126002,1.0891343163707095,1.061947612838766,0.0140699549536722,0.00011617987121858886,0.0031825777287516712,OLS,Raw,s_Uniform,500,0.993778851321353,0.00010455741322478127,0.8538794624257995,0.38121493267456624,6.296302366591539e-20,27.89,4.659096332466083,0.0036137660738187966,0.003935679898890694,129.9313434017481,0.10077951757275781,0.1097569442595007
Horizontal_Copolar,1.1,23.000044405496418,0.021633081238501717,0.021842176650572753,-1317.6039488403294,1.2899923983659904,1.2375398126050434,0.009107467015201152,0.0001612099102268843,0.0034762903818250316,OLS,Raw,s_Uniform,500,0.9945773257178355,8.575393440924488e-05,0.959459508030619,0.9429696194116872,4.597557152785025e-20,27.25,4.962061102404382,0.004667150595286275,0.004712261126059032,135.23531769418176,0.12719786807427597,0.12842730415628045
Horizontal_Copolar,1.125,22.977816050864696,0.02051402015814574,0.020292436859648433,-1317.0382465560763,1.19531137816127,1.1603600525378044,0.0400658029223921,0.0001508899873558538,0.0032296416335932257,OLS,Raw,s_Uniform,500,0.9925247300519353,0.0001234479926722841,0.6864543024252057,0.38121493267456624,6.569666559003527e-20,26.65,5.161567760849735,0.0046081187550338154,0.004558343911013188,137.54658543632874,0.12279815540688778,0.12147174448817573
Horizontal_Copolar,1.15,24.358739343836692,0.025618919194915435,0.026569306823134298,-1395.948579088894,1.5071313686903434,1.4869156455041055,0.003344694388399207,0.0001849322944324545,0.004228636515427046,OLS,Raw,s_Uniform,500,0.9933649865983715,8.841663394995181e-05,0.8771582472092047,0.5705171228607941,9.105710134678928e-19,26.07,5.137755898671417,0.005403553581050447,0.005604009753021483,133.9356929971046,0.14086474869546223,0.1460904224795029
Horizontal_Copolar,1.175,24.065057310372634,0.02126137993844779,0.023568557000437806,-1379.08232068235,1.28048291215005,1.2516305405035195,0.0012839432741845302,0.00014811598604799563,0.0037510523481627707,OLS,Raw,s_Uniform,500,0.9958975657532463,4.8205607920797446e-05,0.9982164944478359,0.9780177907450375,2.8858451502434448e-18,25.51,5.380465751923417,0.004753619537325697,0.005269458207708167,137.2785576982076,0.12128504557376114,0.13444628326954094
Horizontal_Copolar,1.2,23.977101081520086,0.01878429677508109,0.020039498667880906,-1374.042180649279,1.1380684453220555,1.0745849836191481,0.004657514719477949,0.0001225138697173493,0.0031893852700766983,OLS,Raw,s_Uniform,500,0.9955817164769899,4.6725547688736876e-05,0.9963861721142193,0.910829140359655,6.222057372479358e-18,24.98,5.590433326449936,0.004379693706437086,0.004672353042904557,139.66414568512857,0.10941659512832538,0.1167280169480114
Horizontal_Copolar,1.225,25.30946011047083,0.031491620973191914,0.030944403280351196,-1450.943551089947,1.7748167099690664,1.786549421212417,0.009245873880541138,0.0002041851025117228,0.004924954743096954,OLS,Raw,s_Uniform,500,0.9909888456604027,0.00010659742636301916,0.8730834513032042,0.41397027807156755,1.0596670785350477e-17,24.47,5.574350706948222,0.006935957498446699,0.006815434053077778,136.420269403269,0.16974267322798917,0.16679312058033385
Horizontal_Copolar,1.25,27.014881988171293,0.024759785145953117,0.024996625680064,-1548.0124818018958,1.4106871056809853,1.4126449091866802,0.022832718293338352,0.00013698005275992285,0.003978336537599996,OLS,Raw,s_Uniform,500,0.9963327677553546,4.494649595290748e-05,0.9905976497442252,0.7906561065069353,1.5647933727376518e-17,23.98,5.4988932909840464,0.005039867154885339,0.005088076168888274,131.88213887870532,0.1208731329885234,0.1220293488929791
Horizontal_Copolar,1.275,26.209473339553767,0.024807806820064116,0.025990992334605778,-1501.8389773695756,1.4735029466123735,1.4573244907066778,0.015950045503786217,0.00014823128614405222,0.004136594905916071,OLS,Raw,s_Uniform,500,0.9956599788604494,4.470869270954688e-05,0.9882450353337151,0.9679631089866633,4.9120014974404565e-17,23.51,5.823046964549404,0.005511633993144626,0.005774506303842798,136.9180833373886,0.12959578842362215,0.13577674027964917
Horizontal_Copolar,1.3,26.28517157745224,0.043399658061165525,0.041481251668766816,-1506.5164973848575,2.3723488546305407,2.424355968113209,0.009178222595961415,0.00023389587755555933,0.006601946248723171,OLS,Raw,s_Uniform,500,0.9890843734356393,0.00011281129829839253,0.6512981666764055,0.2788029160571654,5.327639541768117e-17,23.06,6.00696812173343,0.009918153347387115,0.009479738630948515,138.5264414109314,0.22872212083339313,0.21861185733612387
Vertical_Copolar,0.9,20.90649209580552,0.04677245758874449,0.04394785338428164,-1200.1883420784968,2.5556660088092267,2.5686762098063323,0.005205955428113383,0.0003750456415387425,0.006994518104386305,OLS,Raw,s_Uniform,500,0.935465448380986,0.0020297753535364893,0.7012395274081618,0.4101392522054656,6.3822065746992635e-22,33.31,3.7275090536818296,0.008339264106386043,0.007835653185101196,124.16434460228106,0.277783164929405,0.2610077475996685
Vertical_Copolar,0.925,32.88129419896427,0.12506327593513333,0.12976447005399194,-1892.152433493241,7.446968852455844,7.4431338631469615,0.056479963119356276,0.0010776635597892807,0.020652656846793044,OLS,Raw,s_Uniform,500,0.8791196104496717,0.00884000858376819,0.33454001079102935,0.08600911740776712,7.91089420903831e-18,32.41,2.017629012345804,0.007674007366586015,0.007962477327332797,65.39134712900118,0.2487145439069112,0.25806385402490484
Vertical_Copolar,0.95,20.890903912512243,0.033553626658459734,0.03472877618725434,-1199.0032997666558,1.9451310099956336,1.8696248663924333,0.060075539185421585,0.00031646497516384466,0.005527256397733635,OLS,Raw,s_Uniform,500,0.9789150967453307,0.0007899513538671317,0.6285873435963034,0.34159789668497503,2.2678811700944583e-23,31.56,4.121927801964604,0.0066203754112051675,0.006852240989376868,130.0760913104743,0.20891985446399558,0.21623685989617294
Vertical_Copolar,0.975,21.773490819125488,0.01826111252975693,0.018068745234803174,-1247.7664599485124,1.0942682617278594,1.0112920376244938,0.01928374671692195,0.00016578180775373374,0.002875730119587054,OLS,Raw,s_Uniform,500,0.9934256396956134,0.00014442632400136398,0.7830054762900953,0.6839059608692394,3.7137206895593533e-22,30.75,4.177428638997836,0.0035035491137122452,0.0034666418187900877,128.44734356971856,0.10772693338702723,0.10659210993442779
Vertical_Copolar,1.0,19.228475525298844,0.03974638653843954,0.03992233976113013,-1104.0373919857257,2.231169604192345,2.294879231076905,0.0028847513193358985,0.00031919333777562567,0.006353837712777977,OLS,Raw,s_Uniform,500,0.955264557833359,0.0007269276483517603,0.6692103702669993,0.2544894449956637,2.587800126238845e-20,29.98,4.778449309183733,0.009877334947706639,0.009921060907900847,143.25430638285934,0.2961150522462275,0.2974259235547307
Vertical_Copolar,1.025,23.9582564608023,0.024750646300205403,0.025802261293225826,-1371.7620363357137,1.4464520074206948,1.377748846512177,0.01639649177469269,0.0001906520649030339,0.00410655742776557,OLS,Raw,s_Uniform,500,0.9880925136564515,0.00026927780782473956,0.6156754459792537,0.17829788623329493,3.063317157630937e-21,29.25,4.221650199485463,0.004361276082907296,0.004546579660917243,123.4750136702378,0.1275587977474527,0.13297856507699385
Vertical_Copolar,1.05,25.800877084168963,0.021611464459478924,0.020495427411418632,-1478.049305955343,1.2065559077589234,1.1765576342375408,0.019638040148532095,0.00016001022107878436,0.0032619485833084044,OLS,Raw,s_Uniform,500,0.9945419655876752,0.00011957248141185926,0.9572092499854645,0.7560914167788522,2.394354290842379e-20,28.55,4.124356924962505,0.0034546652352653506,0.0032762629618594413,117.7572476384601,0.09863643642355692,0.09354275489430497
Vertical_Copolar,1.075,25.82485854119807,0.03440873036303671,0.03681112129909536,-1481.4259381622155,2.134931510109676,1.9658021620344224,0.017208286177519357,0.0002577313250382684,0.005858671915506379,OLS,Raw,s_Uniform,500,0.9815488290013759,0.0004084230380201228,0.306802606758674,0.05224838094271614,4.8632104821293916e-20,27.89,4.31650906346269,0.005751264667620572,0.006152813517653372,120.37738252230305,0.1603893740757697,0.1715876360998075
Vertical_Copolar,1.1,23.350719287712803,0.017401341051783703,0.017910679205780156,-1337.513281416396,1.016431968820362,0.9795308149103867,0.00788656587948917,0.00013593545348050337,0.002850573129733134,OLS,Raw,s_Uniform,500,0.993533024972134,9.615496836805068e-05,0.9542842012362274,0.8488414347439219,1.5000045230841773e-19,27.25,4.906249461481476,0.003656217999643975,0.0037632356898901174,133.7142350562462,0.09964605282701004,0.10256269795504401
Vertical_Copolar,1.125,24.182935592703224,0.017413761898556146,0.01871759385633709,-1385.202191269706,1.0440569479627388,1.0329568556297375,0.02297393224875042,0.00012030111428242413,0.0029789975850225392,OLS,Raw,s_Uniform,500,0.9958487957506035,6.0946583881644615e-05,0.9688430449015348,0.8385708439169026,3.0320864596583114e-19,26.65,4.9697670287494935,0.0035786531952742393,0.003846600031173053,132.43543762099264,0.09536473224362829,0.10250503807006632
Vertical_Copolar,1.15,23.289554883284023,0.02630103476829504,0.026857499835863052,-1334.001955942396,1.5402347271483499,1.5342465171646051,0.019261297323999758,0.00018135456074314227,0.004274503857967372,OLS,Raw,s_Uniform,500,0.9871185739773176,0.00016012426444708932,0.9894061137569151,0.9806242533581482,1.990598219357982e-18,26.07,5.307921890645416,0.005994268198464346,0.006121092138566512,138.37173482335623,0.15626403453294418,0.15957019633611577
Vertical_Copolar,1.175,23.150512197778706,0.08429984693412962,0.08613734716651678,-1326.9038386729048,4.921063186230132,4.799729184595759,0.031471664374705756,0.0006376103299366673,0.01370918458637381,OLS,Raw,s_Uniform,500,0.885515861636055,0.0014386948678852135,0.18696732920918968,0.05129007858492739,1.3861148057740327e-16,25.51,5.526020127273274,0.02012234748433575,0.020560958223540694,140.99226867342364,0.5134066394092878,0.5245974642272833
Vertical_Copolar,1.2,23.403149716202023,0.022551291641921267,0.023685285494046582,-1340.892976291778,1.346609502087419,1.2596749984331166,0.008286733031842481,0.00015344908730704484,0.003769630264920278,OLS,Raw,s_Uniform,500,0.9955117609978902,5.0117296753924935e-05,0.999999808712003,0.9999999985815169,2.3027503766425297e-18,24.98,5.681780523334648,0.0054749677364325944,0.0057502770114968085,141.9462457422517,0.13677950293131863,0.14365747328812686
Vertical_Copolar,1.225,22.2231242768035,0.03178768784411545,0.03214174369476197,-1273.5359431098482,1.8677548713167311,1.768251252055724,0.01874761426020121,0.00020627427666458975,0.005115517388614127,OLS,Raw,s_Uniform,500,0.9864330452421053,0.000126099554416004,0.9962501376560761,0.9750686445483481,9.429108800484531e-18,24.47,6.065556310918023,0.008676098293416904,0.008772733927207964,148.4414722928593,0.21232888434555583,0.21469383407491174
Vertical_Copolar,1.25,21.30596837388136,0.04862556538854079,0.04986635757635938,-1221.5062762300931,2.969865539414867,2.8265114594185006,0.06335788112140023,0.00034144059050369535,0.007936477302265581,OLS,Raw,s_Uniform,500,0.965280933032582,0.000321302793622456,0.22052639726064105,0.026257980749882358,9.02790564405647e-17,23.98,6.407495112382907,0.014623511454465351,0.01499666369703963,153.67349674914064,0.3507214754820258,0.3596709337227902
Vertical_Copolar,1.275,22.46578941257618,0.023319792247434634,0.023463008993783063,-1287.3726982515423,1.3743729078579876,1.321344009636257,0.011915834866474732,0.00013397190148584768,0.003734253861170172,OLS,Raw,s_Uniform,500,0.9953373801832278,3.523252507405288e-05,0.963929001982772,0.776789218251814,4.47678798292909e-17,23.51,6.418872766901565,0.006662876457974225,0.006703796011523746,150.92781524538674,0.15666510672050404,0.1576272536647294
Vertical_Copolar,1.3,22.825804760568783,0.05579049405315928,0.05668264267382028,-1308.2489895998106,3.1862815608315143,3.1660003059747712,0.006629007147600141,0.0003184417699150251,0.009021322769050105,OLS,Raw,s_Uniform,500,0.9782909616768197,0.0001705278096355265,0.4118242158076546,0.0916560140894893,8.815739460943859e-17,23.06,6.557543450608508,0.01602785061565519,0.01628415278794448,151.22323611536353,0.3696175948095448,0.3755281685188791
Horizontal_Copolar,0.9,20.991017055755936,0.21745426305582832,0.21745426305582832,-1204.0194226233955,12.318338820741603,12.318338820741603,0.010021026733060193,0.0021573848517152275,0.034608920861740396,ODR,Raw,Uniform,1,0.984887898543479,0.0005568937601089514,0.3254808173603767,0.0374140711989987,5.050031764199891e-25,33.31,3.714056488491076,0.03847538280338268,0.03847538280338268,123.71623598173203,1.281625509235225,1.281625509235225
Horizontal_Copolar,0.925,22.143248256537362,0.1904380519553492,0.1904380519553492,-1270.034702964162,10.80464681340236,10.80464681340236,0.0003379255397407355,0.0018308823028012698,0.030309157321485012,ODR,Raw,Uniform,1,0.991165269161262,0.0002947032104828174,0.6270257750424235,0.13441979335135837,5.486558896903638e-24,32.41,3.726642103230916,0.03205015155193221,0.03205015155193221,120.78045364474443,1.0387452662731105,1.0387452662731105
Horizontal_Copolar,0.95,21.67534813012801,0.20053069020791892,0.20053069020791892,-1241.5386496710055,11.398648290820047,11.398648290820047,0.014525735438588,0.0018470795585216622,0.03191545058821983,ODR,Raw,Uniform,1,0.9922304124394926,0.00021189289975955114,0.9999989800562454,0.9997666092408489,2.831948380441303e-23,31.56,3.9970796271512006,0.03697920474617575,0.03697920474617575,126.13624486793495,1.1669564932359258,1.1669564932359258
Horizontal_Copolar,0.975,22.847952865758586,0.21251680434563455,0.21251680434563455,-1308.6696098510477,12.07475353179797,12.07475353179797,0.0051575690580487775,0.0018891483040435534,0.033823099901700925,ODR,Raw,Uniform,1,0.9924585280601014,0.00019985660373145073,0.9650115540111175,0.8106273549443583,3.4105019558817572e-22,30.75,4.006422693111544,0.037265139358454616,0.037265139358454616,123.18926225178352,1.1458264334342207,1.1458264334342207
Horizontal_Copolar,1.0,24.720069114467325,0.34507951601620046,0.34507951601620046,-1417.324895730589,19.64257528615274,19.64257528615274,0.03246967417406513,0.0030196668098515264,0.05492111073373717,ODR,Raw,Uniform,1,0.9798224250973904,0.0005344503952513601,0.6830671685110463,0.33738449596799025,2.824117093138126e-21,29.98,3.904435044015806,0.05450391538416617,0.05450391538416617,117.05201789468367,1.6339862763643191,1.6339862763643191
Horizontal_Copolar,1.025,22.578539862205638,0.26134638038848945,0.26134638038848945,-1294.267536099304,14.870263043219813,14.870263043219813,0.013111054391083177,0.0021436589595766465,0.04159456829800287,ODR,Raw,Uniform,1,0.9827661243908955,0.00034976508184895284,0.38579758051981417,0.12764083393659437,4.6074966740609505e-21,29.25,4.441238916218058,0.05140729747263211,0.05140729747263211,129.8975542690993,1.5035629335080556,1.5035629335080556
Horizontal_Copolar,1.05,24.762939301817354,0.30127492183767113,0.30127492183767113,-1419.5565664442706,17.157688357526283,17.157688357526283,0.01835460968531616,0.002402208034851738,0.047949393040089765,ODR,Raw,Uniform,1,0.9890492667345666,0.00024484441348276,0.4479680857327699,0.12012114716645976,1.346416260327765e-20,28.55,4.289549853645603,0.05218822293769578,0.05218822293769578,122.47378041313863,1.4900605364898856,1.4900605364898856
Horizontal_Copolar,1.075,23.38396501909414,0.22947329066107972,0.22947329066107972,-1341.249843305185,13.069776291819085,13.069776291819085,0.015906687282659582,0.0017960696708206032,0.0365218085162741,ODR,Raw,Uniform,1,0.993519494539008,0.00010891636294051057,0.8331571963783584,0.38121493267456624,5.181563346133861e-20,27.89,4.704989333066516,0.04617135647878578,0.04617135647878578,131.21119228128293,1.2876115765552942,1.2876115765552942
Horizontal_Copolar,1.1,23.2278723735559,0.18746533891095396,0.18746533891095396,-1330.6717538563237,10.679260682175668,10.679260682175668,0.010792560387427009,0.001379915550292183,0.02983603534607575,ODR,Raw,Uniform,1,0.9941973209857007,9.176331265677804e-05,0.9689834114837165,0.9867549171049715,3.7088911274164247e-20,27.25,4.925801155113133,0.0397546950534535,0.0397546950534535,134.2470941736914,1.083468886101388,1.083468886101388
Horizontal_Copolar,1.125,22.847895250578613,0.22437739318626845,0.22437739318626845,-1309.6576535594352,12.778196965589457,12.778196965589457,0.042289928055795414,0.0017003618194201984,0.03571077124366838,ODR,Raw,Uniform,1,0.9923630381526919,0.00012611820264886632,0.6272706175583246,0.28703288956386624,5.993957875314602e-20,26.65,5.18224529842572,0.05089215781848054,0.05089215781848054,138.0976049754658,1.3561853409178843,1.3561853409178843
Horizontal_Copolar,1.15,24.2778461743152,0.22679574927059265,0.22679574927059265,-1391.262492982981,12.93113528324612,12.93113528324612,0.006218110058899951,0.0017308574158876938,0.036095664568644936,ODR,Raw,Uniform,1,0.9930000102366477,9.328022342921126e-05,0.9343599451055684,0.8276521652890327,9.529222657525643e-19,26.07,5.150630446463133,0.04811551580540825,0.04811551580540825,134.27131841694086,1.25431902184706,1.25431902184706
Horizontal_Copolar,1.175,24.052874183743597,0.16503744740061585,0.16503744740061585,-1378.3554707105668,9.408736510771469,9.408736510771469,0.0007183738905246935,0.0011687575851844715,0.026266525549076686,ODR,Raw,Uniform,1,0.9958628562556899,4.8613461485215795e-05,0.998688415292577,0.9780177907450375,2.926538993670538e-18,25.51,5.382404756748742,0.03693106840974171,0.03693106840974171,137.32802995545512,0.9422685766061804,0.9422685766061804
Horizontal_Copolar,1.2,24.08469496138141,0.20599090126296493,0.20599090126296493,-1380.2151811352621,11.745709760977798,11.745709760977798,0.006430877433372334,0.0014291655642801357,0.032784470167955417,ODR,Raw,Uniform,1,0.9953916875038935,4.873519867614264e-05,0.9937902768476706,0.910829140359655,5.546173512531083e-18,24.98,5.573309228623571,0.04766724232389951,0.04766724232389951,139.23633940359537,1.1908566451969556,1.1908566451969556
Horizontal_Copolar,1.225,25.382428056139958,0.25959361210121207,0.25959361210121207,-1454.997110808672,14.809587595754875,14.809587595754875,0.0068531790388546635,0.00196325252467878,0.04131560656098796,ODR,Raw,Uniform,1,0.9904952250500277,0.00011243671006438523,0.9032740765192686,0.5375932797522673,1.0851720621220042e-17,24.47,5.56273749770772,0.05689176453123017,0.05689176453123017,136.1360610323728,1.3923038309203846,1.3923038309203846
Horizontal_Copolar,1.25,27.126125598938543,0.18556041940592496,0.18556041940592496,-1554.3499151915078,10.590503158713036,10.590503158713036,0.02263749763825499,0.001260508468136261,0.02953285799065822,ODR,Raw,Uniform,1,0.996306332087517,4.527049796810889e-05,0.9966158713914419,0.9025824944167903,1.565598101635993e-17,23.98,5.481188320443048,0.03749490873197419,0.03749490873197419,131.45751354772102,0.8992552680995364,0.8992552680995364
Horizontal_Copolar,1.275,26.03256315105834,0.2106505388215042,0.2106505388215042,-1491.703111592776,12.014855414474072,12.014855414474072,0.014399579161054726,0.0014415892257542884,0.03352607451841359,ODR,Raw,Uniform,1,0.9955291060315982,4.605687809874201e-05,0.983618521668404,0.9679631089866633,5.686551944898778e-17,23.51,5.85120309553177,0.04734682012200214,0.04734682012200214,137.58012221699437,1.1132721241457946,1.1132721241457946
Horizontal_Copolar,1.3,26.849229271908772,0.2989599289418007,0.2989599289418007,-1538.6619987643523,17.06520492137287,17.06520492137287,0.011448162332159244,0.002091272674998083,0.047580950477489364,ODR,Raw,Uniform,1,0.9882986168174966,0.00012093197041158454,0.7980364184707752,0.5028133139923099,5.84439843667772e-17,23.06,5.917195551471655,0.06588659747687955,0.06588659747687955,136.45619991095023,1.5194080774500245,1.5194080774500245
Vertical_Copolar,0.9,20.925469037149156,0.5966506801916103,0.5966506801916103,-1200.932123510258,33.897537854112684,33.897537854112684,0.005128654651416932,0.005213117189170205,0.09495990505163639,ODR,Raw,Uniform,1,0.9344459405143845,0.002061841462131788,0.6285284732049492,0.4101392522054656,3.7724308286036906e-22,33.31,3.7244887796622246,0.10619684365527787,0.10619684365527787,124.06373844981762,3.5374458656952728,3.5374458656952728
Vertical_Copolar,0.925,32.10879859446135,1.1264839800802693,1.1264839800802693,-1848.0190323366442,63.94958604644928,63.94958604644928,0.05332242678502047,0.01003651142938952,0.17928549374360703,ODR,Raw,Uniform,1,0.8785555561455535,0.008881257994931278,0.30486352292866437,0.08600911740776712,8.785390536122197e-18,32.41,2.1405755063192053,0.07509854375045788,0.07509854375045788,69.37604244043558,2.4339434619643576,2.4339434619643576
Vertical_Copolar,0.95,20.54008221483369,0.31634652407542563,0.31634652407542563,-1179.077596477124,17.94967575108857,17.94967575108857,0.05581743556277235,0.003162825697699883,0.05034811303654327,ODR,Raw,Uniform,1,0.9783996924851707,0.00080926110777896,0.43577399204720046,0.14819019004969688,3.042012638387579e-23,31.56,4.177762809294037,0.06434349820553796,0.06434349820553796,131.8380822672889,2.0304942614059804,2.0304942614059804
Vertical_Copolar,0.975,21.703677209309394,0.1842144108131436,0.1842144108131436,-1243.8026514084406,10.4778108040032,10.4778108040032,0.0204965981938352,0.0016283027043702465,0.0293186340696729,ODR,Raw,Uniform,1,0.9933787444796637,0.00014545652364654501,0.739577019295076,0.5632950213999474,3.3932286155080926e-22,30.75,4.188539820095157,0.035551090614048604,0.035551090614048604,128.78898954843126,1.0931229579247548,1.0931229579247548
Vertical_Copolar,1.0,19.20939760409447,0.4703745069280363,0.4703745069280363,-1103.0514234049701,26.773215030927766,26.773215030927766,0.0030497211049121363,0.0040652786888111326,0.07486242788200995,ODR,Raw,Uniform,1,0.9550720814222629,0.0007300552898392434,0.7088917125960426,0.2544894449956637,3.016034674363972e-20,29.98,4.7814856546473266,0.11708274270447833,0.11708274270447833,143.34533372984612,3.5100523224757127,3.5100523224757127
Vertical_Copolar,1.025,23.846478749038813,0.3021303687256457,0.3021303687256457,-1365.3468739366378,17.19045637984428,17.19045637984428,0.015606600365818816,0.0023710949758408988,0.0480855416408635,ODR,Raw,Uniform,1,0.988009776724336,0.0002711488340903514,0.6097037207561133,0.17829788623329493,3.913813992030146e-21,29.25,4.239440174840123,0.05371290397608034,0.05371290397608034,123.99533566431906,1.570997415542156,1.570997415542156
Vertical_Copolar,1.05,25.65577613455615,0.20357477444694214,0.20357477444694214,-1469.6872624597986,11.596185643578261,11.596185643578261,0.021170707873693767,0.001654751833572145,0.032399931642048505,ODR,Raw,Uniform,1,0.9943355411697068,0.00012409474675792058,0.9498270133762143,0.7560914167788522,2.5842880213473398e-20,28.55,4.147450458340712,0.03290940360402331,0.03290940360402331,118.41660641325606,0.9396181902632577,0.9396181902632577
Vertical_Copolar,1.075,26.08242168276935,0.4027882380475553,0.4027882380475553,-1496.1001645655874,22.954888079526086,22.954888079526086,0.02074208949939529,0.0033375550702045517,0.06410573910454347,ODR,Raw,Uniform,1,0.9811564861556555,0.00041710768231757625,0.31413402101018295,0.05224838094271614,3.788804282467718e-20,27.89,4.275516616323343,0.06602637690539304,0.06602637690539304,119.23419866301562,1.8413218442141592,1.8413218442141592
Vertical_Copolar,1.1,23.460802577341635,0.21555473268006975,0.21555473268006975,-1343.8719859023315,12.282818905080045,12.282818905080045,0.009813752857103765,0.0016953290420010177,0.034306601212885215,ODR,Raw,Uniform,1,0.9931922713065455,0.00010122150377212711,0.9691096828467947,0.8488414347439219,1.1963454693046778e-19,27.25,4.888729161785231,0.044916993105411605,0.044916993105411605,133.2367392643522,1.224161433549127,1.224161433549127
Vertical_Copolar,1.125,24.044227698816783,0.16346624791718434,0.16346624791718434,-1377.2579067856757,9.319847531965937,9.319847531965937,0.021209485696542317,0.0012414447640360447,0.02601646138470513,ODR,Raw,Uniform,1,0.9957370191537819,6.258765026260582e-05,0.9654839891762365,0.8385708439169026,3.3750473572504267e-19,26.65,4.991843075707386,0.033937370249468184,0.033937370249468184,133.02372494369754,0.9043704573461459,0.9043704573461459
Vertical_Copolar,1.15,22.7198197041017,0.31326426811718355,0.31326426811718355,-1301.5016286848158,17.864957595047258,17.864957595047258,0.0181994809380061,0.0023243379144953684,0.049857556764914594,ODR,Raw,Uniform,1,0.9865354057306354,0.00016737341422169247,0.9741877089153187,0.925361084528803,2.195727007709483e-18,26.07,5.39859806066563,0.07443667653876444,0.07443667653876444,140.73556368356367,1.9404829760788804,1.9404829760788804
Vertical_Copolar,1.175,22.47561742765045,0.9896015801530733,0.9896015801530733,-1288.3461465117675,56.41441204824528,56.41441204824528,0.02829602698485385,0.006828797115119049,0.15749998317291208,ODR,Raw,Uniform,1,0.8848614149744851,0.0014469191430272594,0.1633339030265062,0.032783641954619344,6.819509894692829e-17,25.51,5.633432966006055,0.24804008979026249,0.24804008979026249,143.7328268814626,6.328557293682,6.328557293682
Vertical_Copolar,1.2,23.702071051606218,0.15538997734413854,0.15538997734413854,-1357.9753571065899,8.864349817653611,8.864349817653611,0.007495165347757847,0.0011244417480102376,0.024731083001257276,ODR,Raw,Uniform,1,0.9952378918410625,5.3175418613751876e-05,0.9999999947565845,0.9999999985815169,2.217106244426069e-18,24.98,5.63420571520944,0.0369376623896029,0.0369376623896029,140.75769835335717,0.9228027167127673,0.9228027167127673
Vertical_Copolar,1.225,22.507087363139945,0.27547932930815483,0.27547932930815483,-1289.6550488740916,15.71859619071415,15.71859619071415,0.015188266602960594,0.002078206532106953,0.043843896979032876,ODR,Raw,Uniform,1,0.9854633138273577,0.00013511282979614836,0.9999798484387037,0.999960530775474,1.1889484251450512e-17,24.47,6.020362182071947,0.07368724834762386,0.07368724834762386,147.3354429888647,1.8033372494196405,1.8033372494196405
