ANGLE,PHASE,PREDICTED,DATASET,WEIGHT,SMOOTH,METHOD,BOOTSTRAP,FREQ,RESIDUALS
-0.017453292519943295,0.006962475385370554,-0.01097952374906086,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.017941999134431414
-0.013089969389957472,0.006926087914904748,-0.010817456873549958,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.017743544788454704
-0.008726646259971648,0.0059782617424457484,-0.01115268071360731,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.01713094245605306
-0.004363323129985824,0.0037763570025679417,-0.011985188887070564,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.015761545889638504
0.0,0.0002228600344118274,-0.013314965544171997,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.013537825578583825
0.004363323129985825,-0.004749569782328747,-0.01514198536788669,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.010392415585557943
0.008726646259971648,-0.010825986461912275,-0.017466213574387268,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.006640227112474993
0.01308996938995747,-0.017778677425718682,-0.020287605913726026,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.0025089284880073434
0.0174532925199433,-0.025518769714904927,-0.02360610867065205,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.0019126610442528787
0.021816615649929122,-0.034027454762342514,-0.027421658665655713,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.0066057960966868015
0.026179938779914945,-0.04316121229253322,-0.03173418325617661,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.01142702903635661
0.030543261909900768,-0.05276800693877956,-0.03654360033795001,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.01622440660082955
0.03490658503988659,-0.06270866191542637,-0.04184981834661272,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.02085884356881365
0.039269908169872414,-0.07283221285327172,-0.04765273625942257,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.025179476593849157
0.043633231299858244,-0.08303167900248319,-0.05395224359718398,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.02907943540529921
0.04799655442984407,-0.09316797613274466,-0.060748220426361854,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.03241975570638281
0.05235987755982989,-0.1029896512209515,-0.06804053736135529,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.034949113859596204
0.056723200689815706,-0.11241395318283401,-0.07582905556695607,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.03658489761587794
0.061086523819801536,-0.1213487365672017,-0.08411362676100609,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.03723510980619561
0.06544984694978737,-0.12978538711642065,-0.0928940932172111,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.03689129389920956
0.06981317007977318,-0.13763567314792596,-0.10217028776814985,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.035465385379776115
0.07417649320975901,-0.14511023078026997,-0.1119420338084467,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.03316819697182327
0.07853981633974483,-0.15256869700579825,-0.12220914529814308,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.03035955170765517
0.08290313946973066,-0.1599214848673374,-0.13297142676623963,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.026950058101097768
0.08726646259971647,-0.167395064057525,-0.14422867331440514,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.023166390743119852
0.0916297857297023,-0.17540135211311858,-0.15598067062089527,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.019420681492223313
0.09599310885968813,-0.1839232659629549,-0.1682271949446239,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.01569607101833101
0.10035643198967395,-0.19295728850414706,-0.18096801312941224,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.01198927537473482
0.10471975511965978,-0.2023985875929496,-0.19420288260845808,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.008195704984491514
0.1090830782496456,-0.21242313076231828,-0.20793155140891528,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.004491579353402997
0.11344640137963143,-0.22295104275459157,-0.22215375815672544,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,-0.0007972845978661269
0.11780972450961726,-0.2339562427974245,-0.23686923208156685,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.0029129892841423533
0.12217304763960306,-0.24557877373000264,-0.25207769302203786,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.006498919292035221
0.12653637076958887,-0.2575217048022347,-0.26777885143095403,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.010257146628719349
0.1308996938995747,-0.2694758284594047,-0.28397240838089743,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.014496579921492725
0.13526301702956053,-0.28222077137840657,-0.3006580555698868,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.01843728419148022
0.13962634015954636,-0.295803141783583,-0.3178354753272501,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.02203233354366707
0.14398966328953217,-0.310210973591805,-0.33550434061967493,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.02529336702786994
0.148352986419518,-0.32528398078900206,-0.35366431505743634,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.028380334268434282
0.15271630954950383,-0.3410460690970498,-0.3723150529007988,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.031268983803748984
0.15707963267948966,-0.3573062968513421,-0.3914561990665959,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.034149902215253825
0.16144295580947546,-0.3736413489862178,-0.4110873891349982,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.03744604014878039
0.1658062789394613,-0.3819306954763868,-0.4312082493564411,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.04927755388005428
0.17016960206944712,-0.3988657329743177,-0.451818396658755,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.052952663684437296
0.17453292519943295,-0.4162758964957001,-0.47291743865444147,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.05664154215874134
0.17889624832941878,-0.4341611860405342,-0.49450497364815504,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.060343787607620825
0.18325957145940458,-0.4525216016088198,-0.5165805906443452,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.06405898903552543
0.1876228945893904,-0.47135714320055716,-0.5391438693550867,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.06778672615452958
0.19198621771937624,-0.49066781081574606,-0.56219438020808,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.07152656939233393
0.19634954084936207,-0.5104536044543865,-0.5857316843548226,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.07527807990043611
0.2007128639793479,-0.5307145241164786,-0.6097553336789687,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.07904080956249016
0.2050761871093337,-0.5514505698020223,-0.6342648708048699,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.0,0.08281430100284759
-0.2007128639793479,-0.4043703250729468,-0.49320394388730193,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.08883361881435514
-0.1963495408493621,-0.3885375713599701,-0.47189413096248956,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.08335655960251948
-0.19198621771937627,-0.37316696603997357,-0.45104702086621984,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.07788005482624627
-0.18762289458939044,-0.3582585091129573,-0.43066301049742606,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.07240450138446874
-0.1832595714594046,-0.34381220057892126,-0.4107424879382684,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.06693028735934714
-0.17889624832941878,-0.3298280404378655,-0.3912858324467976,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.06145779200893209
-0.17453292519943298,-0.31630602868978996,-0.37229341444968256,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.055987385759892594
-0.17016960206944715,-0.3032461653346946,-0.3537655955351795,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.05051943020048488
-0.16580627893946132,-0.2906484503725795,-0.3357027284462575,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.045054278073677956
-0.16144295580947549,-0.2785128838034447,-0.318105157073866,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.03959227327042131
-0.15707963267948968,-0.261571027333157,-0.30097321645040864,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.03940218911725163
-0.15271630954950385,-0.25115524613422874,-0.2843072327433269,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.03315198660909818
-0.14835298641951802,-0.24128538276981806,-0.2681075232489327,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.02682214047911466
-0.1439896632895322,-0.23194225845144026,-0.2523743963863403,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.020432137934900035
-0.13962634015954636,-0.22220206511713803,-0.23710815169160782,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.01490608657446979
-0.13526301702956056,-0.2125882230429272,-0.2223090798120353,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.009720856769108083
-0.13089969389957473,-0.20393525744399138,-0.20797746250060456,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.0040422050566131795
-0.1265363707695889,-0.1949591613228975,-0.19411357261066442,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0008455887122330863
-0.12217304763960307,-0.18534259547727822,-0.1807176740906833,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.004624921386594927
-0.11780972450961724,-0.17523256423004013,-0.1677900219792683,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.007442542250771844
-0.11344640137963143,-0.16471328632868765,-0.15533086240027671,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.009382423928410932
-0.1090830782496456,-0.1539984852734422,-0.14334043255814422,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.010658052715297989
-0.10471975511965977,-0.14300401503885174,-0.13181896073337995,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.011185054305471787
-0.10035643198967395,-0.13125071663428708,-0.12076666627818966,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.010484050356097424
-0.09599310885968812,-0.1194610836480218,-0.11018375961232962,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.009277324035692175
-0.0916297857297023,-0.10778793155604026,-0.10007044221909567,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.007717489336944591
-0.08726646259971647,-0.09638299161463976,-0.09042690664146846,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.005956084973171294
-0.08290313946973066,-0.0854703865775017,-0.08125333647846489,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0042170500990368065
-0.07853981633974483,-0.0751078246985679,-0.07254990638163505,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0025579183169328473
-0.074176493209759,-0.06550652387280792,-0.06431678205174407,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.00118974182106385
-0.06981317007977318,-0.056769061860350384,-0.05655412023561368,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.00021494162473670309
-0.06544984694978737,-0.049003292075653744,-0.04926206872312733,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.0002587766474735839
-0.061086523819801536,-0.04232311047460194,-0.04244076634444127,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.00011765586983933374
-0.056723200689815706,-0.036776923499555164,-0.036090342967320055,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0006865805322351093
-0.05235987755982988,-0.03240380933690946,-0.030210919494670918,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0021928898422385393
-0.04799655442984406,-0.02905591083241913,-0.024802607862241643,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.004253302970177487
-0.04363323129985824,-0.025291361246684692,-0.019865511036485373,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.005425850210199319
-0.039269908169872414,-0.021611823739932833,-0.01539972301261372,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.006212100727319113
-0.03490658503988659,-0.018253545815269667,-0.011405328812791993,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0068482170024776745
-0.030543261909900768,-0.015126398405678353,-0.007882404484529815,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.007243993921148538
-0.026179938779914945,-0.012242083150462053,-0.0048310170992245105,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.007411066051237543
-0.021816615649929122,-0.009544531347400473,-0.0022512247508927885,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.007293306596507685
-0.017453292519943295,-0.007011007438548091,-0.00014307655506584638,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.006867930883482244
-0.013089969389957472,-0.004629618062827876,0.001493387352152098,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.006123005414979974
-0.008726646259971648,-0.0024101608639953767,0.0026581358148511924,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.005068296678846569
-0.004363323129985824,-0.0003822932171431644,0.003351146657898596,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0037334398750417603
0.0,0.0014135580278198773,0.003572406687364804,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.002158848659544927
0.004363323129985825,0.002923803329542724,0.003321911690782997,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.00039810836124027325
0.008726646259971648,0.00406374133053849,0.002599666437209436,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.001464074893329054
0.01308996938995747,0.0048302978713291745,0.0014056846771559606,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.003424613194173214
0.0174532925199433,0.005152046674496064,-0.000260010857683568,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.005412057532179632
0.021816615649929122,0.004936293567909562,-0.0023973884548667,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.007333682022776262
0.026179938779914945,0.0041312736726184926,-0.0050064074218134635,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.009137681094431957
0.030543261909900768,0.002665157434369331,-0.008087018086552433,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.010752175520921763
0.03490658503988659,0.0004683630714301323,-0.011639161798704833,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.012107524870134966
0.039269908169872414,-0.002468854171189383,-0.015662770930568115,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.013193916759378732
0.043633231299858244,-0.005874394818665084,-0.020157768878426907,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.014283374059761822
0.04799655442984407,-0.009366778818618785,-0.02512407006400963,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.015757291245390846
0.05235987755982989,-0.014218113196310922,-0.03056157993608366,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.016343466739772737
0.056723200689815706,-0.020578542545082592,-0.036470194972309855,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.015891652427227263
0.061086523819801536,-0.02834379666431844,-0.04284980268117522,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.014506006016856778
0.06544984694978737,-0.03735159298906122,-0.0497002816041352,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.012348688615073981
0.06981317007977318,-0.04747638020179341,-0.05702150131795847,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.00954512111616506
0.07417649320975901,-0.05860413673581371,-0.06481332243716409,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.0062091857013503796
0.07853981633974483,-0.07063383843847168,-0.07307559661672158,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.002441758178249903
0.08290313946973066,-0.0833679589938919,-0.08180816655482559,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0015597924390663154
0.08726646259971647,-0.09666716295012359,-0.09101086599594765,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.005656296954175938
0.0916297857297023,-0.11036097659469728,-0.10068351973394485,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.009677456860752429
0.09599310885968813,-0.12430036599834135,-0.11082594361543485,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.013474422382906498
0.10035643198967395,-0.13830464330580486,-0.12143794454329182,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.016866698762513038
0.10471975511965978,-0.15171989843510283,-0.13251932048030923,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.019200577954793602
0.1090830782496456,-0.16525942894045761,-0.1440698604530617,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.02118956848739592
0.11344640137963143,-0.17888434835724706,-0.15608934455593015,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.02279500380131691
0.11780972450961726,-0.19238766328062298,-0.16857754395524793,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.02381011932537505
0.12217304763960306,-0.20562766487529555,-0.18153422089370608,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.02409344398158947
0.12653637076958887,-0.21846080642138382,-0.1949591286948511,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.02350167772653272
0.1308996938995747,-0.23132098734868675,-0.20885201176779233,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.022468975580894418
0.13526301702956053,-0.24529728649935312,-0.22321260561206202,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.022084680887291097
0.13962634015954636,-0.25935370551821996,-0.23804063682265308,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.021313068695566872
0.14398966328953217,-0.2731761115843109,-0.25333582309522384,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.019840288489087032
0.148352986419518,-0.28755299024269254,-0.2690978732314768,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.018455117011215716
0.15271630954950383,-0.3024121351066593,-0.28532648714469744,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.01708564796196188
0.15707963267948966,-0.3176831313964273,-0.3020213558654703,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.01566177553095699
0.16144295580947546,-0.3252935933220771,-0.31918216154755896,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.006111431774518117
0.1658062789394613,-0.3406881687848514,-0.33680857747395976,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0038795913108916613
0.17016960206944712,-0.35631427972958685,-0.35490026806312613,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,-0.0014140116664607127
0.17453292519943295,-0.3721719261562835,-0.37345688887534223,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.0012849627190587576
0.17889624832941878,-0.3882611080649412,-0.39247808661929895,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.004216978554357764
0.18325957145940458,-0.40458182545556004,-0.41196349915880504,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.007381673703244995
0.1876228945893904,-0.42113407832814004,-0.43191275551970065,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.010778677191560615
0.19198621771937624,-0.4379178666826812,-0.45232547589689887,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.014407609214217687
0.19634954084936207,-0.45493319051918346,-0.4732012716616296,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.018268081142446158
0.2007128639793479,-0.47218004983764694,-0.49453974536882583,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.025,0.02235969553117889
-0.1963495408493621,-0.4326719382247976,-0.5160250609993042,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.08335312277450663
-0.19198621771937627,-0.41834970196203014,-0.4930781260015955,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.07472842403956537
-0.18762289458939044,-0.4040226917922975,-0.47064797475139386,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.06662528295909637
-0.1832595714594046,-0.38969090771559967,-0.4487350342864431,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.05904412657084346
-0.17889624832941878,-0.37535434973193665,-0.42733972179754787,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.05198537206561121
-0.17453292519943298,-0.36101301784130846,-0.40646244462061887,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.04544942677931041
-0.17016960206944715,-0.3466669120437151,-0.386103600228914,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.03943668818519891
-0.16580627893946132,-0.3323160323391565,-0.36626357622548156,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.03394754388632504
-0.16144295580947549,-0.3179603787276328,-0.3469427503357885,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.0289823716081557
-0.15707963267948968,-0.30359995120914385,-0.3281414904005011,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.024541539191357264
-0.15271630954950385,-0.28125613980080133,-0.3098601543685149,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.028604014567713554
-0.14835298641951802,-0.266178075115431,-0.29209909029010817,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.025921015174677153
-0.1439896632895322,-0.25146315130310154,-0.27485863631034135,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.023395485007239814
-0.13962634015954636,-0.23715850547580808,-0.25813912066261224,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.020980615186804163
-0.13526301702956056,-0.2233412362310384,-0.2419408616623926,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.018599625431354183
-0.13089969389957473,-0.21011414610617324,-0.2262641677011885,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.016150021595015274
-0.1265363707695889,-0.1967032080223356,-0.2111093372406465,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.014406129218310915
-0.12217304763960307,-0.1838061504034887,-0.19647665880690468,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.012670508403415992
-0.11780972450961724,-0.17167301810936314,-0.18236641098506112,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.010693392875697982
-0.11344640137963143,-0.16028512818364782,-0.16877886241389817,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.00849373423025035
-0.1090830782496456,-0.14976780055551256,-0.1557142717807487,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.005946471225236144
-0.10471975511965977,-0.14174301465428601,-0.14317288781659698,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.0014298731623109684
-0.10035643198967395,-0.13420402528372258,-0.13115494929130023,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.003049075992422351
-0.09599310885968812,-0.12678291174862522,-0.11966068500909799,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.0071222267395272265
-0.0916297857297023,-0.11973890172058475,-0.10869031380421035,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.011048587916374406
-0.08726646259971647,-0.1116614518313984,-0.09824404453668834,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.013417407294710068
-0.08290313946973066,-0.10284288489748838,-0.088322076088442,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.014520808809046382
-0.07853981633974483,-0.09398918660128625,-0.07892459735945323,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.015064589241833015
-0.074176493209759,-0.08513868146428383,-0.07005178726415906,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.015086894200124767
-0.06981317007977318,-0.07633128067092913,-0.06170381472809083,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.0146274659428383
-0.06544984694978737,-0.06762365453314675,-0.053880838684598586,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.013742815848548168
-0.061086523819801536,-0.05917115718765121,-0.04658300807187388,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.012588149115777332
-0.056723200689815706,-0.05102734512031517,-0.03981046183008985,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.01121688329022532
-0.05235987755982988,-0.04319741465232078,-0.033563328898768674,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.009634085753552103
-0.04799655442984406,-0.03588662708145559,-0.02784172821431241,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.008044898867143178
-0.04363323129985824,-0.029190314407014115,-0.022645768707754144,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.006544545699259972
-0.039269908169872414,-0.023232057840009757,-0.017975549302672533,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.005256508537337223
-0.03490658503988659,-0.018249387436105016,-0.013831158913308883,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.0044182285227961325
-0.030543261909900768,-0.01428117643773069,-0.010212676442890256,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.004068499994840434
-0.026179938779914945,-0.011506102927059687,-0.007120170782098256,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.00438593214496143
-0.021816615649929122,-0.010020437678969067,-0.004553700807786498,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.005466736871182569
-0.017453292519943295,-0.0074706372526227175,-0.0025133153818437393,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.004957321870778978
-0.013089969389957472,-0.004829722706007481,-0.0009990533502701737,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.003830669355737307
-0.008726646259971648,-0.0024878610711875546,-1.0943542427810371e-05,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.0024769175287597442
-0.004363323129985824,-0.0005025688803309377,0.00045099522949598736,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,-0.0009535641098269251
0.0,0.001131204743640098,0.00038675417085087815,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.0007444505727892199
0.004363323129985825,0.0021867454975488896,-0.0002036654953023742,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.002390410992851264
0.008726646259971648,0.0027741876238536666,-0.0013202525282309807,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.004094440152084647
0.01308996938995747,0.0030161008359331264,-0.002962985669718421,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.005979086505651547
0.0174532925199433,0.003821312452998094,-0.005131833644501427,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.008953146097499521
0.021816615649929122,0.004071205257528902,-0.007826755160838417,Horizontal_Copolar,s_AMP,Smooth,OLS,1,1.05,0.011897960418367319
