DATASET,FREQ,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,METHOD,SMOOTH,WEIGHT,BOOTSTRAP,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_lambda,DZ_err_low_lambda,DZ_err_high_lambda,DZ_phys,DZ_err_low_phys,DZ_err_high_phys,DXY_lam,DXY_lam_err_low,DXY_lam_err_high,DXY_phys,DXY_err_low_phys,DXY_err_high_phys
Vertical_Copolar,1.25,24.888589825296556,0.06308987180705827,0.06257782842604698,-1426.2347228552646,3.611763964813989,3.4931215551725234,-0.4733896261361634,0.0027266055952113732,0.00261880973692985,OLS,Raw,s_AMP,500,0.9311648319138591,0.0006370255233616721,0.46700720239606663,0.3974450299113081,5.301990476502448e-17,23.98,5.837303199163118,0.014796929561666885,0.014676836278476948,139.99835793346998,0.3548806307315982,0.3520003858870541,0.0753422990079947,0.0004339527583399095,0.009959570721961897,1.806708330211713,0.01040618714499103,0.23883050591264632
Vertical_Copolar,1.275,23.68364511959119,0.014300699055723953,0.015236114358732067,-1356.9721196138619,0.8470167935729269,0.8436769081847739,-0.0463507979761843,0.0006233500120910104,0.0006460534121721234,OLS,Raw,s_AMP,500,0.9906563682678096,7.06040278263586e-05,0.9999964269505981,0.9999275913376904,3.223315215341412e-17,23.51,6.225045011157451,0.0037588173131026504,0.0040046832824645285,146.3703172592572,0.08838157501709797,0.09416265449110191,0.00737695861416355,9.920923570067704e-05,0.0024249029137056117,0.17343229701898508,0.0023324091313229175,0.057009467501218936
Vertical_Copolar,1.3,25.455156337815495,0.026394832686960967,0.026393121076182524,-1458.5237577802754,1.5725996444472221,1.4938805163708717,0.10449164249994411,0.001137096114860306,0.0011595692650520628,OLS,Raw,s_AMP,500,0.9566427321688592,0.00034057795674581387,0.9153012139899037,0.776789218251814,4.4714282995051346e-17,23.06,6.139069149963222,0.006365692707463011,0.006365279914990349,141.57281771534193,0.14679897412638546,0.14678945473638366,0.01663036141565728,0.00018097446745060728,0.004200595682897333,0.38349613424505685,0.004173271219411003,0.0968657364476125
Vertical_Cruzada,1.0,24.57081578910789,0.0651075096897209,0.062209337115586294,-1408.7414554710513,3.6806036877230874,3.539584678429786,-0.23002568630209427,0.0028199524304194368,0.002896502921969135,OLS,Raw,s_AMP,500,0.9005453812336218,0.002030973062899532,0.5817607558637963,0.43651137785735566,8.498091819324638e-21,29.98,3.928189448519663,0.010408878352990135,0.009945541236981503,117.76415702613743,0.31205032264659044,0.2981598253575045,0.03660972501308398,0.0004488093685852574,0.00990092350841567,1.0975595558922577,0.013455304870186018,0.29682968678230176
Vertical_Cruzada,1.05,16.454768911666527,0.04103262565408983,0.04017869585977252,-942.4863691993913,2.265038351843222,2.3820038074513974,-0.31650130884488736,0.0013927169713908727,0.0013627744892080185,OLS,Raw,s_AMP,500,0.9401886570023422,0.00021834516307151972,0.8915799589735355,0.7465280660458108,1.4296205689383193e-15,28.55,5.611836239287828,0.01399402063164139,0.013702791129040484,160.22725524472133,0.39955255642499854,0.39123746990815633,0.05037274779771844,0.00022165779032483118,0.006394638053068666,1.4381419496248615,0.00632832991377393,0.18256691641511041
Vertical_Cruzada,1.1,24.501543996689655,0.02946219250492277,0.028243984676421974,-1404.0639018871043,1.6687125617462542,1.626079853289431,0.49724063327891904,0.001439341838741559,0.0014884981602305558,OLS,Raw,s_AMP,500,0.9901691925162563,0.00017185858744871778,0.8903354806122741,0.5862805475240271,4.871587285736715e-19,27.25,4.723090020415519,0.005679339531352073,0.0054445092186843685,128.72243332505806,0.15478392344732783,0.1483838910248224,0.07913830469248437,0.00022907836843469683,0.004495169773864304,2.156518802870199,0.006242385539845489,0.12249337633780227
Vertical_Cruzada,1.15,22.68413483727909,0.015940884824221513,0.01576308108188229,-1299.7783730847177,0.8991384884206799,0.9067522053106326,-0.2940497477382401,0.0005551024270489813,0.0005256797364058818,OLS,Raw,s_AMP,500,0.9916582082671082,9.243294392626438e-05,0.9999999999611776,0.9999999985815169,1.6677284807267211e-18,26.07,5.404277483614024,0.0037977628656503874,0.0037554028299638153,140.88362004580026,0.0990035360343003,0.09789925610217463,0.04679947086746578,8.83472951871536e-05,0.002508772272539908,1.220062205514833,0.0023032139855290942,0.0654036931451154
Vertical_Cruzada,1.2,20.093157331143644,0.03241930925736014,0.03381550913599085,-1151.5812408628706,1.9206306711399679,1.9099710779689272,-0.6972716775108068,0.0011138685846241447,0.001101789326619862,OLS,Raw,s_AMP,500,0.9625973880034864,0.0003946252832961292,0.923824530051506,0.8037308755067805,5.098032742284195e-18,24.98,6.208582173013221,0.010017238316482765,0.010448649942518963,155.10717586188457,0.25025770810584586,0.26103553742077656,0.11097423415382285,0.00017727769119770578,0.005381905432162091,2.772136369162495,0.004428396726118691,0.13443999769540904
Vertical_Cruzada,1.3,35.36486887404039,0.059286332437864075,0.05816520569918282,-1665.928190732186,3.3749056737176875,3.301323934966605,0.8016632217662514,0.0020872984851920684,0.0018712089112905561,OLS,Raw,s_AMP,500,0.9824689251194557,0.0002742151217564715,0.9980700360578276,0.9898803869267399,1.4942104087767526e-14,23.06,4.561889415203307,0.007647637359488311,0.007503017674328226,105.2015416083063,0.17636184629951002,0.1730267777695617,0.1275886644390732,0.000332203871626543,0.009257280002981828,2.9421946019650282,0.007660621279708082,0.21347287686876093
Horizontal_Copolar,0.9,21.356642955557618,0.24731803244257833,0.24731803244257833,-1224.7750495284529,14.0266083255251,14.0266083255251,-0.08820780965128887,0.015862397151631163,0.015862397151631163,OLS,Raw,s_Uniform,1,0.9854243479360686,0.0005371251448566712,0.384440673828065,0.07727385155673482,5.561185760366648e-25,33.31,3.6558653192152164,0.04233630816907378,0.04233630816907378,121.77787224049825,1.4102339876280119,1.4102339876280119,0.014038708925311616,0.0025245789159689005,0.03936188737899808,0.46762939430212996,0.08409372369092408,1.3111444685944262
Horizontal_Copolar,0.925,22.089728277808774,0.20233395066431903,0.20233395066431903,-1267.0710583031787,11.487089937074517,11.487089937074517,-0.013957713975211783,0.011983994270257496,0.011983994270257496,OLS,Raw,s_Uniform,1,0.9911494224932116,0.0002952318133384292,0.627950081769598,0.13441979335135837,5.705994037403519e-24,32.41,3.7351600723997436,0.0342127202429867,0.0342127202429867,121.05652098682995,1.1088341077309558,1.1088341077309558,0.0022214391734177836,0.0019073119260964316,0.03220244840353805,0.07199684361047036,0.06181597952478534,1.0436813527586681
Horizontal_Copolar,0.95,21.375621671602936,0.17850386852973593,0.17850386852973593,-1224.5648195688052,10.135806749326829,10.135806749326829,0.0634487100345773,0.010580017130022112,0.010580017130022112,OLS,Raw,s_Uniform,1,0.991891869378499,0.0002211256769602397,0.9920707767333259,0.8291131528805725,2.729274096850501e-23,31.56,4.0447825746008945,0.03377723221435469,0.03377723221435469,127.64161159107059,1.0659115231555976,1.0659115231555976,0.01009817583480732,0.001683862024239947,0.02840977303753329,0.318698429346519,0.053142685485012726,0.8966124370645506
Horizontal_Copolar,0.975,22.561260028169293,0.19262596490905373,0.19262596490905373,-1292.4988930179086,10.94968930035132,10.94968930035132,-0.03473194634860735,0.01157810419985191,0.01157810419985191,OLS,Raw,s_Uniform,1,0.9923203655493079,0.00020351804945322211,0.9466930600730434,0.9938526535086548,2.9739143959491976e-22,30.75,4.052051275362922,0.03459604143577081,0.03459604143577081,124.59224736236771,1.063757158882008,1.063757158882008,0.005527760944583365,0.0018427125150394651,0.030657374483121877,0.16997864904593848,0.056663409837463555,0.9427142653559977
Horizontal_Copolar,1.0,24.52463798184356,0.3412695789475485,0.3412695789475485,-1406.2732276570925,19.414637331408418,19.414637331408418,-0.18731642150663583,0.018258257359061208,0.018258257359061208,OLS,Raw,s_Uniform,1,0.9802637228425842,0.0005227615894617282,0.6118086034868148,0.18761407787239476,3.2951357305988373e-21,29.98,3.9355388748069258,0.05476450644170147,0.05476450644170147,117.98448728329225,1.641798599731452,1.641798599731452,0.029812334405066105,0.0029058919109385658,0.054314740416392164,0.8937737854638819,0.0871186394899382,1.628355917683437
Horizontal_Copolar,1.025,23.137965971612843,0.2973330940065821,0.2973330940065821,-1325.820759305842,16.938053969614383,16.938053969614383,-0.08950087733156809,0.01608298486988448,0.01608298486988448,OLS,Raw,s_Uniform,1,0.9839321078310668,0.0003261012059665828,0.8278164413996472,0.535898476863694,7.949601398141252e-21,29.25,4.352203485611234,0.0559277392710599,0.0559277392710599,127.29344201634729,1.6357770172150417,1.6357770172150417,0.014244507038380424,0.002559686541714278,0.04732203165595474,0.4166518308726274,0.07487083134514262,1.3841694259366761
Horizontal_Copolar,1.05,25.061414494941964,0.25983291792319396,0.25983291792319396,-1436.425950116545,14.796864133535232,14.796864133535232,-0.08878498479200592,0.013567265637797867,0.013567265637797867,OLS,Raw,s_Uniform,1,0.9891861099413144,0.00024178477410673465,0.6360718971231223,0.31234052478072455,1.540522203697266e-20,28.55,4.242046051269513,0.04398088558362807,0.04398088558362807,121.1174678723125,1.2557274089650117,1.2557274089650117,0.014130569201986494,0.0021592973904963468,0.04135369326546705,0.40342775071671444,0.0616479404986707,1.1806479427290844
Horizontal_Copolar,1.075,23.84600472037109,0.19625769434295365,0.19625769434295365,-1367.5520385726943,11.178981096398452,11.178981096398452,-0.08534069687289438,0.009167384520315286,0.009167384520315286,OLS,Raw,s_Uniform,1,0.9936806709116794,0.00010620750876100325,0.8637257692806879,0.38121493267456624,6.434966764201723e-20,27.89,4.631453430703587,0.038117847514730484,0.038117847514730484,129.1604472654103,1.0630179721032784,1.0630179721032784,0.013582393754228195,0.0014590345616323018,0.03123538217449938,0.3788129618054244,0.040692473923924895,0.8711548088467878
Horizontal_Copolar,1.1,22.892620633285848,0.1883165360119709,0.1883165360119709,-1311.504948278747,10.730545233059521,10.730545233059521,0.05951120831368246,0.010098774391005842,0.010098774391005842,OLS,Raw,s_Uniform,1,0.9945482070911794,8.621441510021501e-05,0.9781191781682274,0.9989311440437575,4.39224514493878e-20,27.25,4.979158126757272,0.04095895466521774,0.04095895466521774,135.70127759920348,1.1162896087451086,1.1162896087451086,0.00947150297249406,0.0016072698634984248,0.02997150757224809,0.25809845600046316,0.043798103780332075,0.8167235813437604
Horizontal_Copolar,1.125,22.732277563354945,0.23620092652155808,0.23620092652155808,-1303.1048904941756,13.455356865446854,13.455356865446854,0.24735285512262487,0.011810689342884604,0.011810689342884604,OLS,Raw,s_Uniform,1,0.9923868600509195,0.00012572480340866915,0.573859035581898,0.21065710274439667,6.010391362294062e-20,26.65,5.20064642485622,0.054037590410310594,0.054037590410310594,138.58796221302742,1.4400055158670437,1.4400055158670437,0.0393674295806592,0.0018797295902428538,0.03759254501879153,1.0491419983245676,0.050094793579972055,1.0018413247507942
Horizontal_Copolar,1.15,24.22949982011338,0.22472243232409267,0.22472243232409267,-1388.5904680202914,12.807657620855588,12.807657620855588,-0.024506971681340212,0.010483033067892488,0.010483033067892488,OLS,Raw,s_Uniform,1,0.9933478930859149,8.864441809179303e-05,0.8507960889011484,0.5705171228607941,8.745363644936704e-19,26.07,5.158325007714825,0.04784214907687043,0.04784214907687043,134.47190723701706,1.2471926493702101,1.2471926493702101,0.0039004056832983923,0.001668426531350886,0.03576568592801327,0.10168357616358908,0.0434958796723176,0.9324114321433059
Horizontal_Copolar,1.175,25.098498732649944,0.11405773860876248,0.11405773860876248,-1438.1252832021996,6.511394203275613,6.511394203275613,0.01335840561278289,0.005043058549622651,0.005043058549622651,OLS,Raw,s_Uniform,1,0.9929732705494766,8.256750613992051e-05,0.9999997367303063,0.9999708747063956,2.03133903685287e-18,25.51,5.215988441172064,0.023703563011743395,0.023703563011743395,133.08204218540948,0.6047786739275264,0.6047786739275264,0.0021260562851009163,0.0008026276964742893,0.018152852897467864,0.054235695832924376,0.02047503253705912,0.46307927741440524
Horizontal_Copolar,1.2,23.95551585239941,0.18189199957983793,0.18189199957983793,-1372.7728594029363,10.378691619168533,10.378691619168533,-0.02802375653426507,0.008177752382652496,0.008177752382652496,OLS,Raw,s_Uniform,1,0.9955435876972359,4.712877851523927e-05,0.9990459684013169,0.9750686445483481,6.612789765192712e-18,24.98,5.593868722362263,0.042473723945947645,0.042473723945947645,139.74997116719186,1.0611085085140919,1.0611085085140919,0.004460119376432087,0.0013015297150806696,0.028949010842000158,0.11141378202327354,0.03251221228271513,0.723146290833164
Horizontal_Copolar,1.225,25.22086516781891,0.25321383723160185,0.25321383723160185,-1445.7976959749321,14.429159351932935,14.429159351932935,-0.0822211090964041,0.011298800622008475,0.011298800622008475,OLS,Raw,s_Uniform,1,0.990346838727323,0.00011419204567530668,0.8772005502734104,0.5375932797522673,1.411378790346125e-17,24.47,5.588451030004218,0.05610723978231555,0.05610723978231555,136.76534454674257,1.3731042715049604,1.3731042715049604,0.013085895939190711,0.0017982599700024306,0.04030023385467604,0.3202118736319967,0.04400342146595947,0.9861467224239228
Horizontal_Copolar,1.25,27.245285123338352,0.16927298899044416,0.16927298899044416,-1561.1753139517918,9.657946700345741,9.657946700345741,0.14067399245134354,0.006745733151111877,0.006745733151111877,OLS,Raw,s_Uniform,1,0.9962223517611598,4.629978140229668e-05,0.9977276733256737,0.9025824944167903,1.5025488401288357e-17,23.98,5.462223493118339,0.03393640011577439,0.03393640011577439,131.00267257178342,0.813910144510359,0.813910144510359,0.022388961263103295,0.0010736167757783226,0.026940632929769167,0.5368872910892171,0.025745330283164176,0.6460363776558646
Horizontal_Copolar,1.275,25.924576831372786,0.20207459991252244,0.20207459991252244,-1485.546476051365,11.527885211803719,11.527885211803719,0.09717862867162425,0.008361334024028949,0.008361334024028949,OLS,Raw,s_Uniform,1,0.9955336591137588,4.600997455964535e-05,0.9600567048232086,0.776789218251814,5.468368333481271e-17,23.51,5.8683896520960275,0.0457424049307152,0.0457424049307152,137.98423202381434,1.0755472948243474,1.0755472948243474,0.015466459115980786,0.0013307476407666556,0.03216117144939503,0.3636164538167083,0.03128587703442408,0.7561091407752772
Horizontal_Copolar,1.3,26.104855489961604,0.33332398842587824,0.33332398842587824,-1496.2646880712248,19.007107045367462,19.007107045367462,0.02827249196428728,0.0133875160926111,0.0133875160926111,OLS,Raw,s_Uniform,1,0.9882994431600708,0.00012092343028994471,0.6026709869043034,0.1980744205392542,5.800473541283008e-17,23.06,6.035666318376555,0.07706736284453453,0.07706736284453453,139.18824932722447,1.7772472414416058,1.7772472414416058,0.00449970684964221,0.002130689361861353,0.05305016040908423,0.10376323995274936,0.04913369668452279,1.2233366990334822
Horizontal_Cruzada,0.9,20.71380811014262,0.33732749394679373,0.33732749394679373,-826.9792906234667,19.09203870109023,19.09203870109023,0.9713396185434712,0.02454577525537561,0.02454577525537561,OLS,Raw,s_Uniform,1,0.9796617136755558,0.0017046439347097625,0.360784294287111,0.08567859528890037,2.7636573891324635e-27,33.31,3.758175662454728,0.06120245834501728,0.06120245834501728,125.18585771589791,2.038670602543927,2.038670602543927,0.1545935017121895,0.0039065814639157575,0.053687338102433625,5.149509542033033,0.13012822856303388,1.7883252321920642
Horizontal_Cruzada,1.0,15.933985574355862,0.37240314600423197,0.37240314600423197,-913.2844730974244,21.198243711487834,21.198243711487834,-0.19679937369531472,0.017220441818866568,0.017220441818866568,OLS,Raw,s_Uniform,1,0.9641655651225988,0.00035232930527017597,0.45368545563203166,0.0834277432962867,7.515521612877967e-21,29.98,5.302783669842884,0.12393467485043756,0.12393467485043756,158.97345506244588,3.715468080484346,3.715468080484346,0.03132159312099846,0.0027407184376990034,0.05926980150954633,0.9390213617675339,0.08216673876221613,1.7769086492561992
Horizontal_Cruzada,1.05,16.90209169817586,0.29764720050761373,0.29764720050761373,-967.3642321311755,16.955776985329805,16.955776985329805,-1.1769556429350807,0.01550550657757363,0.01550550657757363,OLS,Raw,s_Uniform,1,0.9921506375594061,0.00020406558755643058,0.7641939031947431,0.28703288956386624,5.464665549894323e-20,28.55,5.540642606657228,0.09757116399165644,0.09757116399165644,158.19455866183785,2.785818960283788,2.785818960283788,0.18731830837301786,0.00246777801696474,0.047372023258251225,5.34793770404966,0.07045506238434332,1.3524712640230725
Horizontal_Cruzada,1.1,22.769449302507702,1.072545093159744,1.072545093159744,-1304.6649665974237,61.1114435026574,61.1114435026574,-0.7124703458432361,0.04832830515213605,0.04832830515213605,OLS,Raw,s_Uniform,1,0.9045809532434108,0.0019153687454719018,0.1278696180469614,0.03632563444778446,9.079234621669969e-16,27.25,4.998761452897821,0.2354645032012766,0.2354645032012766,136.2355439018081,6.417316562405417,6.417316562405417,0.11339317734734324,0.007691688656215966,0.17070085326533063,3.0899640827151034,0.20959851588188505,4.65159825148026
Horizontal_Cruzada,1.15,19.210121644412393,0.24541245848810264,0.24541245848810264,-1101.3850440839267,13.976278413133315,13.976278413133315,1.451358724348794,0.012569371993407451,0.012569371993407451,OLS,Raw,s_Uniform,1,0.9947367507840679,0.00019204553755777798,0.9934002070798864,0.9989311440437575,8.934279287756722e-20,26.07,5.9571838556252175,0.076104001980636,0.076104001980636,155.2972861596349,1.9839483319488465,1.9839483319488465,0.2309909151796581,0.002000477684311626,0.0390586058647161,6.021933158733687,0.052152453230004094,1.0182578548931487
Horizontal_Cruzada,1.2,24.003561530216672,0.8081170327992169,0.8081170327992169,-1374.6747385195474,46.07559303237174,46.07559303237174,-0.30210168319569586,0.037712214331972166,0.037712214331972166,OLS,Raw,s_Uniform,1,0.9175718602818848,0.001044380970148393,0.5044558434325531,0.3233499949874755,2.4740734632197833e-17,24.98,5.586222015243445,0.18806880611584997,0.18806880611584997,139.55893574029548,4.698467471549675,4.698467471549675,0.04808097619697677,0.00600208532587439,0.12861582036675068,1.2010627854004798,0.14993209144034225,3.212823192761432
Vertical_Copolar,0.9,20.956955234183724,0.560528591389944,0.560528591389944,-1203.2417385390067,31.851162717426906,31.851162717426906,0.07500273570072845,0.034830271794829094,0.034830271794829094,OLS,Raw,s_Uniform,1,0.9340238984291612,0.002075115756308318,0.6870230916875376,0.32008079607738543,1.4150592561057772e-21,33.31,3.719477595765008,0.09948360886222134,0.09948360886222134,123.89681454559134,3.313826181279546,3.313826181279546,0.011937056132185903,0.005543409925381272,0.08921089606404681,0.3976233397631124,0.18465098461445018,2.9716149478933995
Vertical_Copolar,0.925,34.43747780759682,1.2837409482429625,1.2837409482429625,-1981.1277334214074,72.94209964006703,72.94209964006703,-0.4163788742101936,0.07332060665672234,0.07332060665672234,OLS,Raw,s_Uniform,1,0.8743506964351224,0.009188760279396326,0.4020829709293591,0.16683938305189958,5.160547973722606e-18,32.41,1.7699546986733496,0.06597937676843393,0.06597937676843393,57.3642237474522,2.138391301482909,2.138391301482909,0.06626875602959081,0.011669336979913887,0.20431371756234445,2.147770382919038,0.37820321151900904,6.621807586195583
Vertical_Copolar,0.95,20.32606660126762,0.2938950812380337,0.2938950812380337,-1166.6929167426626,16.680506104642447,16.680506104642447,0.35106739287007516,0.01934459394088866,0.01934459394088866,OLS,Raw,s_Uniform,1,0.9774851264794683,0.0008435255597273193,0.5106675081387344,0.2636724587760972,2.3618290958543977e-23,31.56,4.211824452091921,0.06089887009573684,0.06089887009573684,132.91296896390952,1.921791784781436,1.921791784781436,0.05587411093365688,0.003078787747797958,0.04677485492942721,1.763386941066211,0.09716654132050355,1.4762144215727229
Vertical_Copolar,0.975,21.741527593949584,0.18688376712569027,0.18688376712569027,-1245.899618685818,10.634019699721179,10.634019699721179,-0.10772001753257601,0.010446626541598301,0.010446626541598301,OLS,Raw,s_Uniform,1,0.993273882258584,0.0001477601493098708,0.8399476654428585,0.898654446175655,4.576602176481555e-22,30.75,4.182515744281741,0.035951673357644126,0.035951673357644126,128.60376160019717,1.1054400538565379,1.1054400538565379,0.017144173260255104,0.0016626322527303612,0.029743475321688258,0.5271833277528445,0.051125941771458606,0.9146118661419139
Vertical_Copolar,1.0,18.152239353314627,0.3842665093454322,0.3842665093454322,-1042.9512116025255,21.82667966641612,21.82667966641612,-0.004633990815416517,0.01987197811218694,0.01987197811218694,OLS,Raw,s_Uniform,1,0.951621321088484,0.0007861283489836092,0.5960268109321322,0.2544894449956637,2.943661201815275e-20,29.98,4.949737615889321,0.1047814739995845,0.1047814739995845,148.38940063225195,3.141269564319853,3.141269564319853,0.0007375225445159814,0.003162723545568502,0.06115791442699353,0.02211092588458912,0.09481845189614369,1.833514274521266
Vertical_Copolar,1.025,24.362406957798335,0.2950409123159013,0.2950409123159013,-1394.867157832076,16.789883390831235,16.789883390831235,-0.09461511157581931,0.015502873010382357,0.015502873010382357,OLS,Raw,s_Uniform,1,0.9875709654894376,0.0002810721818039806,0.5835783651708671,0.17829788623329493,2.8053829631246097e-21,29.25,4.157327650135498,0.0503473135809955,0.0503473135809955,121.59370487273024,1.4725604772822853,1.4725604772822853,0.015058462698482851,0.0024673588717282844,0.046957219609418156,0.4404600339306234,0.07217024699805231,1.373498673575481
Vertical_Copolar,1.05,25.589809293529843,0.18761026972259182,0.18761026972259182,-1466.045374758688,10.676418072754304,10.676418072754304,-0.11680617101095758,0.010091111578945591,0.010091111578945591,OLS,Raw,s_Uniform,1,0.9944557879771572,0.00012146042676971751,0.9808410479472652,0.9478904116273729,2.711054396572768e-20,28.55,4.157949407170206,0.03048377581967084,0.03048377581967084,118.71636885859037,0.870362484009532,0.870362484009532,0.01859027950003115,0.0016060502890810518,0.029859101801154236,0.5307524797258893,0.045852735753264026,0.8524773564229534
Vertical_Copolar,1.075,26.05652743735155,0.38010887982635155,0.38010887982635155,-1494.736574018338,21.642783540181274,21.642783540181274,-0.12606668051350203,0.01713753844023603,0.01713753844023603,OLS,Raw,s_Uniform,1,0.9810390449282673,0.00041970728441775043,0.3120601526619884,0.05224838094271614,3.397643201891936e-20,27.89,4.27963781347922,0.06243074175003833,0.06243074175003833,119.34912925141218,1.741047955721601,1.741047955721601,0.020064135362910566,0.002727523955190934,0.06049620713748707,0.5595887352715757,0.07607064311027516,1.6872392170645143
Vertical_Copolar,1.1,23.273968807413787,0.2057320759875132,0.2057320759875132,-1333.1287290972487,11.728738925737812,11.728738925737812,0.051110373292177255,0.00964710767884934,0.00964710767884934,OLS,Raw,s_Uniform,1,0.993521036166607,9.633322531372413e-05,0.9614498056306244,0.8488414347439219,1.464379721097326e-19,27.25,4.9184646798057425,0.04347715499753375,0.04347715499753375,134.04714690410424,1.184920287596148,1.184920287596148,0.008134468552721999,0.0015353848736286532,0.03274327684597015,0.22166426806167447,0.041839237806380804,0.8922542940526866
Vertical_Copolar,1.125,24.567016545526855,0.1811654170182344,0.1811654170182344,-1407.0701751415072,10.329204323844797,10.329204323844797,0.14775287190602351,0.008501551945130758,0.008501551945130758,OLS,Raw,s_Uniform,1,0.9955499047879443,6.533480041659853e-05,0.8980487761337416,0.5862805475240271,3.183465917368615e-19,26.65,4.908638646560167,0.036197947184507154,0.036197947184507154,130.80647513653918,0.9646108054220071,0.9646108054220071,0.023515599919867274,0.001353064016020078,0.028833371635756586,0.6266907378644628,0.036059156026935074,0.768409354092913
Vertical_Copolar,1.15,23.139650561654637,0.3114817181079597,0.3114817181079597,-1325.5019569825215,17.754440085220445,17.754440085220445,-0.12687043029459835,0.01330933422034336,0.01330933422034336,OLS,Raw,s_Uniform,1,0.9870151020750983,0.00016141048556923967,0.9862936720503416,0.925361084528803,2.0043807311843648e-18,26.07,5.33177990442357,0.07177083166309457,0.07177083166309457,138.99368722279542,1.8709873075637695,1.8709873075637695,0.020192056113581075,0.002118246330429763,0.04957385511963811,0.5264069028810586,0.05522268183430392,1.2923904029689657
Vertical_Copolar,1.175,22.6526035175688,0.7067994928641175,0.7067994928641175,-1297.8869277866718,40.29454462180804,40.29454462180804,-0.15926660372743492,0.0346549586108495,0.0346549586108495,OLS,Raw,s_Uniform,1,0.875542674262091,0.0015640255354905906,0.17649514872449568,0.11599640418778094,3.6534143338383435e-17,25.51,5.605264754937043,0.1748937283560338,0.1748937283560338,143.01413605305052,4.4622826138416745,4.4622826138416745,0.02534806725267935,0.005515507965561741,0.11249063306416911,0.6466291956158503,0.14070060820148003,2.869636049466954
Vertical_Copolar,1.2,22.9962345104722,0.21725495088377486,0.21725495088377486,-1317.6849734681205,12.386441542728502,12.386441542728502,-0.06265879735045718,0.009409325988664511,0.009409325988664511,OLS,Raw,s_Uniform,1,0.9951694424299521,5.3939749445430045e-05,0.9935585957558111,0.9780177907450375,2.513750339872819e-18,24.98,5.7465430897458045,0.054289972392901335,0.054289972392901335,143.56418982315077,1.3563103557016694,1.3563103557016694,0.009972457326518615,0.0014975407422589922,0.034577199344339705,0.249111984016435,0.03740856774162963,0.8637384396216059
Vertical_Copolar,1.225,21.802145444486907,0.30068167722789657,0.30068167722789657,-1249.4502009692587,17.138389375634166,17.138389375634166,-0.10467758402563526,0.013646392561510666,0.013646392561510666,OLS,Raw,s_Uniform,1,0.9856951197446534,0.00013295828418118864,0.9853722520684481,0.9750686445483481,1.1847458053834913e-17,24.47,6.132557173018263,0.08457642763526178,0.08457642763526178,150.08117458976952,2.0698265411946335,2.0698265411946335,0.016659954928597072,0.002171890831536894,0.047854975227981524,0.40766909710277033,0.0531461686477078,1.171011243828708
Vertical_Copolar,1.25,21.198470989904948,0.5450587500412497,0.5450587500412497,-1215.4750718981022,31.104255920920224,31.104255920920224,-0.40467529010431863,0.02288656246415946,0.02288656246415946,OLS,Raw,s_Uniform,1,0.9648187547960603,0.00032557995806023596,0.225822765717147,0.026257980749882358,8.712038849135543e-17,23.98,6.424603852412201,0.16519052468329432,0.16519052468329432,154.08382244727383,3.961829874649158,3.961829874649158,0.06440607276724906,0.003642509546552407,0.08674879434455471,1.5444576249586326,0.08734737892632673,2.080236088382422
Vertical_Copolar,1.275,22.221035463352443,0.20885788164071348,0.20885788164071348,-1273.4296808226136,11.915262713555945,11.915262713555945,-0.08004865697657262,0.008311908238300698,0.008311908238300698,OLS,Raw,s_Uniform,1,0.995212096033301,3.617921966360532e-05,0.8936976533971706,0.6393545026212739,4.7503240128260837e-17,23.51,6.457826567761785,0.0606978004769522,0.0606978004769522,151.8437411832948,1.4271955137395351,1.4271955137395351,0.012740139445689067,0.0013228812826518038,0.033240764266821564,0.29952067836815,0.03110093895514391,0.781490367912975
Vertical_Copolar,1.3,22.363419493997434,0.5122255997176296,0.5122255997176296,-1281.7800238886095,29.221623479259534,29.221623479259534,0.032741682617356896,0.021031118916907725,0.021031118916907725,OLS,Raw,s_Uniform,1,0.9777554137396128,0.0001747346204268271,0.39043300252469515,0.0916560140894893,1.0923057569924412e-16,23.06,6.631134351396202,0.1518836048692726,0.1518836048692726,152.92031281025407,3.502581479512308,3.502581479512308,0.0052110006336983355,0.0033472065343793326,0.0815232361732713,0.12016567461308361,0.0771865826827874,1.879925826155636
Vertical_Cruzada,1.0,22.552357888300307,0.48770553696635716,0.48770553696635716,-1293.542501124568,27.75828855224434,27.75828855224434,-0.03283003202022602,0.025275622740850264,0.025275622740850264,OLS,Raw,s_Uniform,1,0.9569261024022175,0.0008796165207840839,0.4106569397706188,0.13528068038506363,9.248651183644253e-21,29.98,4.24943700085608,0.09189610969158915,0.09189610969158915,127.39491636027924,2.7549760605079134,2.7549760605079134,0.005225061877884174,0.0040227402989322395,0.07762074698148283,0.15664735509896754,0.12060175416198854,2.327069994504855
Vertical_Cruzada,1.05,15.783457525728002,0.41192433750449153,0.41192433750449153,-904.0194468812284,23.50584441604378,23.50584441604378,-0.19180958067197446,0.01666085882939266,0.01666085882939266,OLS,Raw,s_Uniform,1,0.9573688329834903,0.0001556278232126224,0.7580035838507851,0.6036534585381046,7.360502290452311e-16,28.55,5.7186787647138155,0.14924885486693062,0.14924885486693062,163.2777869891389,4.261302957546895,4.261302957546895,0.030527442896328402,0.002651658038854091,0.06555979449369403,0.8715584946901759,0.07570483700928429,1.8717321327949648
