DATASET,WEIGHT,SMOOTH,FREQ,METHOD,ANGLE,PHASE,PREDICTED
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.07853981633974483,-0.05860815628196936,-0.07011552571436397
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.08290313946973066,-0.0685914396033771,-0.07867179566062887
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.08726646259971647,-0.08473573518432453,-0.08769678189038999
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.0916297857297023,-0.11145672603235779,-0.09719031258089927
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.09599310885968813,-0.1249306678577542,-0.10715220698903138
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.10035643198967395,-0.13665928043115594,-0.11758227545467648
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.10471975511965978,-0.14816100020179834,-0.1284803194043569
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.1090830782496456,-0.16041321155079857,-0.139846131355025
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.11344640137963143,-0.17287486241003824,-0.1516794949180209
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.11780972450961726,-0.18544123302439752,-0.1639801848031368
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.12217304763960306,-0.19769344437339775,-0.17674796682298677
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.12653637076958887,-0.2102423616952367,-0.18998259789739436
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.1308996938995747,-0.2230356251123553,-0.203683826058068
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.13526301702956053,-0.235741622066874,-0.21785139045336877
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.13962634015954636,-0.24856979206903218,-0.2324850213532912
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.14398966328953217,-0.2619739207243488,-0.24758444015460412
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.148352986419518,-0.2853787859935928,-0.26314935938613715
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.15271630954950383,-0.2999348319552253,-0.27917948271425885
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.15707963267948966,-0.31318188097786237,-0.2956745049485292
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.16144295580947546,-0.3269176221910577,-0.31263411204750824
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.1658062789394613,-0.34086280291449245,-0.3300579811247175
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.17016960206944712,-0.35510468961076613,-0.34794578045481117
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.17453292519943295,-0.3691545900893205,-0.36629716947987134
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.17889624832941878,-0.38304741093519534,-0.38511179881589896
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.18325957145940458,-0.4017049806390147,-0.40438931025947866
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.1876228945893904,-0.4258079776090564,-0.42412933679457865
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.19198621771937624,-0.44045129003328887,-0.4443315025995531
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.19634954084936207,-0.45556584135555966,-0.4649954230542761
Horizontal_Copolar,Amplitude,False,1.025,OLS,0.2007128639793479,-0.47083747231051,-0.4861207047474956
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.1963495408493621,-0.43039819354180175,-0.5175463148220949
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.19198621771937627,-0.41774455646484276,-0.4948446921506999
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.18762289458939044,-0.40577159779616156,-0.472648823370438
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.1832595714594046,-0.39215802963060575,-0.45095913105863517
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.17889624832941878,-0.3786317279276499,-0.42977602815577853
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.17453292519943298,-0.36482617354437474,-0.40909991795761513
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.17016960206944715,-0.3410198825471722,-0.3889311941074709
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.16580627893946132,-0.3275983005993357,-0.3692702405887829
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.16144295580947549,-0.3156078886381346,-0.35011743171775933
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.15707963267948968,-0.302238666567858,-0.3314731321362814
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.15271630954950385,-0.28864255169482234,-0.3133376968049326
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.14835298641951802,-0.27654741997850163,-0.29571147099625605
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.1439896632895322,-0.2634923571735841,-0.2785947902881851
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.13962634015954636,-0.2516590248450623,-0.2619879805576524
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.13526301702956056,-0.24034929129213922,-0.24589135797437578
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.13089969389957473,-0.21254619630786942,-0.23030522899484396
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.1265363707695889,-0.19404570623672968,-0.2152298903564862
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.12217304763960307,-0.1845336618133605,-0.20066562907201657
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.11780972450961724,-0.17432348568919365,-0.18661272242398397
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.11344640137963143,-0.16463690834062517,-0.173071437959468
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.1090830782496456,-0.15526449025741562,-0.16004203348500567
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.10471975511965977,-0.14629349790216473,-0.147524757061678
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.10035643198967395,-0.13723523908431412,-0.13551984700038844
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.09599310885968812,-0.12845623294678266,-0.12402753185731541
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.0916297857297023,-0.12109094350336669,-0.11304803042956735
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.08726646259971647,-0.11466813185602753,-0.10258155175104022
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.08290313946973066,-0.10819296033112846,-0.09262829508838877
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.07853981633974483,-0.10227629416686779,-0.08318844993727836
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.074176493209759,-0.09649925434276663,-0.07426219601875061
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.06981317007977318,-0.09147270609702285,-0.0658497032758163
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.06544984694978737,-0.08566075968788178,-0.05795113187020817
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.061086523819801536,-0.0549255115602616,-0.050566632179336324
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.056723200689815706,-0.04372049776245801,-0.043696344793435316
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.05235987755982988,-0.03939208121751203,-0.037340400512874794
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.04799655442984406,-0.03476695869972701,-0.031498920345669035
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.04363323129985824,-0.030229102644541817,-0.02617201550518189
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.039269908169872414,-0.026808257310632966,-0.021359787408005815
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.03490658503988659,-0.022671826983406418,-0.017062327672022093
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.030543261909900768,-0.018378317023500235,-0.013279718114670658
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.026179938779914945,-0.014974924982111393,-0.010012030751379797
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.021816615649929122,-0.012339477811599942,-0.007259327794216119
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.017453292519943295,-0.009180431865490224,-0.005021661650673082
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.013089969389957472,-0.005986479334340711,-0.0032990749226868843
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.008726646259971648,-0.0037350045992678993,-0.002091600405826455
Horizontal_Copolar,Amplitude,False,1.05,OLS,-0.004363323129985824,-0.0012217304763960657,-0.0013992610886646162
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.0,0.0,-0.0012220701523482091
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.004363323129985825,0.0009424777960769237,-0.0015600309703316384
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.008726646259971648,0.0027750735106709667,-0.00241313710833424
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.01308996938995747,0.0032463124087094286,-0.003781372324439758
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.0174532925199433,0.003124139361069811,-0.00566471056941964
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.021816615649929122,0.0029845130209102955,-0.00806311598723397
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.026179938779914945,0.0013613568165555812,-0.010976542915702936
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.030543261909900768,-0.00041887902047865744,-0.014404935887373682
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.03490658503988659,-0.0035081117965086728,-0.01834822963058258
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.039269908169872414,-0.0066497044500984925,-0.02280634907070933
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.043633231299858244,-0.01089085453244465,-0.027779209331576737
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.04799655442984407,-0.014137166941154189,-0.03326671573709916
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.05235987755982989,-0.018814649336499012,-0.039268763813062435
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.056723200689815706,-0.025953045977155753,-0.04578523928912759
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.061086523819801536,-0.051609385981472355,-0.05281601810098735
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.06544984694978737,-0.07138396640656819,-0.06036096639275357
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.06981317007977318,-0.07838273670706541,-0.06841994051948319
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.07417649320975901,-0.08653342431387889,-0.07699278704992452
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.07853981633974483,-0.09578366934944882,-0.08607934276944817
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.08290313946973066,-0.10475466170469971,-0.09567943468312023
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.08726646259971647,-0.11484266478122696,-0.10579288001902754
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.0916297857297023,-0.12547171992587236,-0.1164194862317558
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.09599310885968813,-0.1354899098323198,-0.12755905100603826
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.10035643198967395,-0.14727088228328167,-0.13921136226061748
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.10471975511965978,-0.15941837387716207,-0.1513761981522883
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.1090830782496456,-0.17263051631475912,-0.16405332708010434
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.11344640137963143,-0.1860870048476354,-0.1772425076898081
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.11780972450961726,-0.19997982569351025,-0.19094348887840695
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.12217304763960306,-0.2131570615460675,-0.20515600979897997
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.12653637076958887,-0.22762584104510064,-0.21987979986560546
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.1308996938995747,-0.2621310003570283,-0.23511457875854802
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.13526301702956053,-0.27686157924386046,-0.25086005642957687
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.13962634015954636,-0.2904053342393367,-0.26711593310750104
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.14398966328953217,-0.3029542515611756,-0.28388189930384655
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.148352986419518,-0.31737067118264894,-0.3011576358188002
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.15271630954950383,-0.33180454409664195,-0.3189428137472312
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.15707963267948966,-0.34463271409880036,-0.3372370944849905
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.16144295580947546,-0.35746088410095855,-0.3560401297353444
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.1658062789394613,-0.37158059774959296,-0.37535156151560756
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.17016960206944712,-0.39585812764483386,-0.39517102216395017
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.17453292519943295,-0.4119675166407415,-0.4154981343464179
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.17889624832941878,-0.42573816443897683,-0.4363325110640872
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.18325957145940458,-0.43998005113525074,-0.4576737556604691
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.1876228945893904,-0.454291751001604,-0.479521461829016
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.19198621771937624,-0.46876053050063704,-0.5018752136209059
Horizontal_Copolar,Amplitude,False,1.05,OLS,0.19634954084936207,-0.4835434692650291,-0.5247345854529222
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.18762289458939044,-0.40402626854416734,-0.4388251763419895
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.1832595714594046,-0.38992400818805306,-0.41893796977303666
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.17889624832941878,-0.3767991322130557,-0.39952704904576564
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.17453292519943298,-0.3653497723199728,-0.3805927837161178
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.17016960206944715,-0.35136968501149846,-0.36213553426521017
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.16580627893946132,-0.3365867462471064,-0.34415565209247134
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.16144295580947549,-0.32274628527879146,-0.3266534795089342
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.15707963267948968,-0.3006155103635033,-0.3096293497307414
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.15271630954950385,-0.28506462672823374,-0.2930835868727897
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.14835298641951802,-0.2726204291615144,-0.27701650594253735
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.1439896632895322,-0.2607521902479528,-0.26142841283405716
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.13962634015954636,-0.24918065730723038,-0.24631960432216715
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.13526301702956056,-0.23771384412162777,-0.23169036805681031
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.13089969389957473,-0.22659609678642378,-0.2175409825575514
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.1265363707695889,-0.2147104045803423,-0.20387171720829045
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.12217304763960307,-0.20308651176206016,-0.19068283225214344
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.11780972450961724,-0.19329521465837196,-0.17797457878646483
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.11344640137963143,-0.16751670160641563,-0.1657471987580834
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.1090830782496456,-0.15184364492350677,-0.15400092495868378
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.10471975511965977,-0.14210470769737826,-0.14273598102039742
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.10035643198967395,-0.13283700936928855,-0.13195258141151456
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.09599310885968812,-0.12393583018411736,-0.12165093143241634
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.0916297857297023,-0.114493598930828,-0.11183122721167038
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.08726646259971647,-0.10649999095669416,-0.1024936557022933
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.08290313946973066,-0.09724974592112412,-0.0936383946781838
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.07853981633974483,-0.08970992355250851,-0.08526561273074762
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.074176493209759,-0.08185594191853407,-0.07737546926568584
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.06981317007977318,-0.07586946258419336,-0.06996811449996088
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.06544984694978737,-0.06878342582109664,-0.06304368945891525
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.061086523819801536,-0.06389650391551238,-0.05660232597363546
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.056723200689815706,-0.05684537373745546,-0.0506441466783869
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.05235987755982988,-0.049654617219238695,-0.045169265008325965
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.04799655442984406,-0.04331907203449914,-0.04017778519729376
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.04363323129985824,-0.03813544415607617,-0.0356698022758799
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.039269908169872414,-0.033073989325292485,-0.03164540206958222
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.03490658503988659,-0.027611108766550263,-0.02810466119717603
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.030543261909900768,-0.021938788697568823,-0.025047647069264656
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.026179938779914945,-0.01694714703686495,-0.02247441788698623
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.021816615649929122,-0.013456488532876287,-0.020385022640923012
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.017453292519943295,-0.010122909661567148,-0.01877950111014215
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.013089969389957472,-0.00951204442336917,-0.017657883861467383
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.008726646259971648,-0.005585053606381729,-0.01702019224886442
Horizontal_Copolar,Amplitude,False,1.075,OLS,-0.004363323129985824,-0.001274090353955648,-0.016866438413067897
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.0,0.0,-0.017196625281329148
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.004363323129985825,-0.00026179938779913314,-0.0180107465673629
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.008726646259971648,-0.005934119456780795,-0.019308786771475184
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.01308996938995747,-0.010925761117484667,-0.02109072118086175
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.0174532925199433,-0.018273597268380515,-0.023356515870037953
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.021816615649929122,-0.02598795256219555,-0.02610612770155285
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.026179938779914945,-0.03284709652253337,-0.02933950432676724
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.030543261909900768,-0.03693116697219989,-0.03305658418683777
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.03490658503988659,-0.04145156973486541,-0.037257296513928395
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.039269908169872414,-0.04735078260660597,-0.04194156133253202
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.043633231299858244,-0.055065137900421,-0.047109289460994574
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.04799655442984407,-0.061714842350519605,-0.05276038251322035
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.05235987755982989,-0.06890559886873593,-0.058894732900554914
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.056723200689815706,-0.07909832170038289,-0.06551222383379951
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.061086523819801536,-0.08998917623282776,-0.07261272932546348
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.06544984694978737,-0.09901252846563824,-0.08019611419216943
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.06981317007977318,-0.10679669692953309,-0.08826223405718636
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.07417649320975901,-0.11531390367926542,-0.09681093535322915
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.07853981633974483,-0.1213003830136059,-0.10584205532534341
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.08290313946973066,-0.1265363707695888,-0.11535542203402471
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.08726646259971647,-0.133290794974807,-0.1253508543584836
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.0916297857297023,-0.13969615332962615,-0.13582816200009162
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.09599310885968813,-0.14716616252816195,-0.14678714548602656
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.10035643198967395,-0.1522450706514653,-0.15822759617303106
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.10471975511965978,-0.16016886545551956,-0.17014929625141306
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.1090830782496456,-0.16727235551113662,-0.18255201874919535
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.11344640137963143,-0.19600047499896323,-0.1954355275364108
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.11780972450961726,-0.20832249951804305,-0.20879957732963206
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.12217304763960306,-0.21718877211817444,-0.22264391369660785
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.12653637076958887,-0.22701497580690244,-0.23696827306113377
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.1308996938995747,-0.2387959482578641,-0.25177238270805447
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.13526301702956053,-0.2501929482733871,-0.2670559607884613
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.13962634015954636,-0.2613979620711908,-0.2828187163250604
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.14398966328953217,-0.2725157094063946,-0.2990603492177115
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.148352986419518,-0.2862165440345501,-0.31578055024912643
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.15271630954950383,-0.3013834552343808,-0.33297900109078427
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.15707963267948966,-0.3268129024359381,-0.3506553743089711
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.16144295580947546,-0.3434109836224044,-0.3688093333710256
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.1658062789394613,-0.3609515426049472,-0.38744053265172695
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.17016960206944712,-0.37700857172329516,-0.4065486174399062
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.17453292519943295,-0.3932924936444022,-0.42613322394516473
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.17889624832941878,-0.4083546850891133,-0.4461939793048302
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.18325957145940458,-0.4239055687243827,-0.4667305015910408
Horizontal_Copolar,Amplitude,False,1.075,OLS,0.1876228945893904,-0.44727552740858667,-0.4877423998180035
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.18762289458939044,-0.37974873864892644,-0.42100858174939404
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.1832595714594046,-0.3688578841164818,-0.4018946606371081
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.17889624832941878,-0.3585778948222351,-0.38321557996351885
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.17453292519943295,-0.34697145529647266,-0.36497169535140017
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.17016960206944715,-0.3232698840543893,-0.3471633541380079
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.16580627893946132,-0.3127280953723439,-0.3297908953684967
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.16144295580947549,-0.30216885339777844,-0.3128546497894362
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.15707963267948966,-0.2909812928924944,-0.2963549398425265
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.15271630954950385,-0.2800729850675301,-0.28029207965846936
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.14835298641951802,-0.2703515011339219,-0.264666375050961
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.1439896632895322,-0.2567902928459256,-0.24947812351089382
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.13962634015954636,-0.23965115959134153,-0.23472761420068622
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.13526301702956053,-0.223733756813153,-0.22041512794877605
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.13089969389957473,-0.21090558681099458,-0.2065409372442666
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.1265363707695889,-0.19915952094507294,-0.1931053062317467
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.12217304763960307,-0.18746581495671077,-0.18010849070627089
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.11780972450961726,-0.17599900177110794,-0.16755073810846355
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.11344640137963143,-0.1666091303953785,-0.15543228751984017
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.10908307824964561,-0.15622442134601244,-0.14375336965822783
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.10471975511965978,-0.14414674292221163,-0.13251420687338822
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.10035643198967395,-0.12889256525978143,-0.12171501314278288
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.09599310885968813,-0.11793189755725675,-0.11135599406748753
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.0916297857297023,-0.10196213490150874,-0.1014373468682983
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.08726646259971649,-0.08656833089891891,-0.09195926038196234
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.08290313946973066,-0.07773696488382753,-0.08292191505757884
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.07853981633974484,-0.06632251157578462,-0.07432548295317787
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.07417649320975901,-0.05576326960121869,-0.06617012773243403
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.06981317007977318,-0.04782202150464454,-0.05845600466156142
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.06544984694978737,-0.041434116442345514,-0.051183260606329384
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.061086523819801536,-0.0360759556387229,-0.0443520340293162
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.05672320068981571,-0.03197443189653604,-0.03796245498721973
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.05235987755982988,-0.027698375229149974,-0.03201464512842023
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.04799655442984406,-0.02480112867083939,-0.026508717690639116
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.04363323129985824,-0.020734511513692544,-0.02144477749880025
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.039269908169872414,-0.01792453141798167,-0.016822920963026178
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.03490658503988659,-0.01499237827463129,-0.0126432360768014
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.030543261909900768,-0.010175269539126841,-0.008905802415306141
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.02617993877991494,-0.005707226654021236,-0.0056106911338815735
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.02181661564992912,-0.004642575810304805,-0.0027579649667011097
Horizontal_Copolar,Amplitude,False,1.1,OLS,-0.017453292519943295,-0.0034557519189488684,-0.0003476782255589228
